"tick","Intervened % Global","Intervened % NL"
554.0,3.398384925975774,0.0
555.0,3.3949579831932772,0.0
556.0,3.393817204301075,0.0
557.0,3.4262680550890154,0.0
558.0,3.4251175285426463,0.0
559.0,3.422818791946309,0.0
560.0,3.420523138832998,0.0
561.0,3.4170854271356785,0.0
562.0,3.4125125460020076,0.0
563.0,3.406813627254509,0.0
564.0,3.4356237491661106,0.0
565.0,3.465511496167944,0.0
566.0,3.4608985024958407,0.0
567.0,3.456297773346627,0.0
568.0,3.48605577689243,0.0
569.0,3.482587064676617,0.0
570.0,3.4814323607427053,0.0
571.0,3.47682119205298,0.0
572.0,3.4722222222222223,0.0
573.0,3.468780971258672,0.0
574.0,3.4642032332563506,0.0
575.0,3.459637561779242,0.0
576.0,3.4562211981566824,0.0
577.0,3.449408672798949,0.0
578.0,3.44375204985241,0.0
579.0,3.436988543371522,0.0
580.0,3.4302515517804637,0.0
581.0,3.422425032594524,0.0
582.0,3.414634146341464,0.0
583.0,3.406878650227125,0.0
584.0,3.3991583036581416,0.0
585.0,3.391472868217054,0.0
586.0,3.4149484536082473,0.0
587.0,3.441621100032165,0.0
588.0,3.4715525554484086,0.0
589.0,3.470437017994859,0.0
590.0,3.4682080924855487,0.0
591.0,3.465982028241335,0.0
592.0,3.4648700673724733,0.0
593.0,3.4626482847066367,0.0
594.0,3.4571062740076828,0.0
595.0,3.45378957467221,0.0
596.0,3.4824281150159746,0.0
597.0,3.4779834077855774,0.0
598.0,3.475765306122449,0.0
599.0,3.4702324100604907,0.0
600.0,3.4680241807190577,0.0
601.0,3.462515883100381,0.0
602.0,3.457025055502696,0.0
603.0,3.4504590060145612,0.0
604.0,3.47661188369153,0.0
605.0,3.504894221660878,0.0
606.0,3.501577287066246,0.0
607.0,3.5297825401827922,0.0
608.0,3.5297825401827922,0.0
609.0,3.523120478137779,0.0
610.0,3.5164835164835164,0.0
611.0,3.5412096521466623,0.0
612.0,3.534563653425086,0.0
613.0,3.5279425538557603,0.0
614.0,3.5213462137737612,0.0
615.0,3.513681592039801,0.0
616.0,3.5082272586153365,0.0
617.0,3.5027898326100435,0.0
618.0,3.5283194057567315,0.0
619.0,3.5570677389421586,0.0
620.0,3.5559678416821274,0.0
621.0,3.553770086526576,0.0
622.0,3.580246913580247,0.0
623.0,3.5758323057953145,0.0
624.0,3.572528487834924,0.0
625.0,3.598892648415872,0.0
626.0,3.5944700460829497,0.0
627.0,3.591160220994475,0.0
628.0,3.5867565910484367,0.0
629.0,3.5845588235294117,0.0
630.0,3.6118763391490663,0.0
631.0,3.607459492509936,0.0
632.0,3.6346976175931585,0.0
633.0,3.6313701556301496,0.0
634.0,3.6291552302531263,0.0
635.0,3.624733475479744,0.0
636.0,3.619221411192214,0.0
637.0,3.6170212765957444,0.0
638.0,3.6159222120935883,0.0
639.0,3.640776699029126,0.0
640.0,3.6341611144760746,0.0
641.0,3.660012099213551,0.0
642.0,3.6566938652160776,0.0
643.0,3.6489746682750304,0.0
644.0,3.642384105960265,0.0
645.0,3.6369101292455666,0.0
646.0,3.659268146370726,0.0
647.0,3.67822966507177,0.0
648.0,3.670546105640107,0.0
649.0,3.66507747318236,0.0
650.0,3.6585365853658534,0.0
651.0,3.6541889483065955,0.0
652.0,3.6487689113022843,0.0
653.0,3.6433649289099526,0.0
654.0,3.664302600472813,0.0
655.0,3.6556603773584904,0.0
656.0,3.6775522212415415,0.0
657.0,3.701527614571093,0.0
658.0,3.6982682712063397,0.0
659.0,3.6939313984168867,0.0
660.0,3.685288095934484,0.0
661.0,3.6766851473592066,0.0
662.0,3.695082921152167,0.0
663.0,3.7166085946573753,0.0
664.0,3.7079953650057935,0.0
665.0,3.7294015611448397,0.0
666.0,3.7250938492636445,0.0
667.0,3.7165082108902334,0.0
668.0,3.710094909404659,0.0
669.0,3.7026406429391505,0.0
670.0,3.696275071633238,0.0
671.0,3.689931350114416,0.0
672.0,3.6846615252784916,0.0
673.0,3.6804564907275323,0.0
674.0,3.673120728929385,0.0
675.0,3.6668561682774303,0.0
676.0,3.6606129398410894,0.0
677.0,3.6564625850340136,0.0
678.0,3.6775106082036775,0.0
679.0,3.671279299632872,0.0
680.0,3.6671368124118473,0.0
681.0,3.6619718309859155,0.0
682.0,3.657850309510411,0.0
683.0,3.6506599269868016,0.0
684.0,3.6434977578475336,0.0
685.0,3.638399104394067,0.0
686.0,3.63433044450657,0.0
687.0,3.6592178770949726,0.0
688.0,3.655133928571429,0.0
689.0,3.650041794371691,0.0
690.0,3.646993318485523,0.0
691.0,3.69752571587434,0.0
692.0,3.7232564601278133,0.0
693.0,3.722222222222222,0.0
694.0,3.718091009988901,0.0
695.0,3.7129398725408698,0.0
696.0,3.708829227788541,0.0
697.0,3.7037037037037033,0.0
698.0,3.69757174392936,0.0
699.0,3.6894273127753308,0.0
700.0,3.684355237833379,0.0
701.0,3.7331869338457313,0.0
702.0,3.7280701754385963,0.0
703.0,3.7199124726477026,0.0
704.0,3.7087537496591216,0.0
705.0,3.6986673918955675,0.0
706.0,3.688635747219962,0.0
707.0,3.709721093961549,0.0
708.0,3.7327562888828782,0.0
709.0,3.7547271745002697,0.0
710.0,3.7496628001079038,0.0
711.0,3.771551724137931,0.0
712.0,3.768506056527591,0.0
713.0,3.764452809895133,0.0
714.0,3.7583892617449663,0.0
715.0,3.751339764201501,0.0
716.0,3.7463205780037465,0.0
717.0,3.742314889067094,0.0
718.0,3.766025641025641,0.0
719.0,3.761002934115764,0.0
720.0,3.754993342210386,0.0
721.0,3.7480063795853265,0.0
722.0,3.743031590124768,0.0
723.0,3.739061256961018,0.0
724.0,3.734110169491525,0.0
725.0,3.7301587301587302,0.0
726.0,3.7272006344171293,0.0
727.0,3.724247226624406,0.0
728.0,3.7203166226912927,0.0
729.0,3.7163943068002108,0.0
730.0,3.7115030271123977,0.0
731.0,3.732912723449001,0.0
732.0,3.7289915966386555,0.0
733.0,3.726056153240619,0.0
734.0,3.7201991092481004,0.0
735.0,3.7143604499084484,0.0
736.0,3.709508881922675,0.0
737.0,3.7307591964518654,0.0
738.0,3.7519541427826995,0.0
739.0,3.7460978147762747,0.0
740.0,3.74025974025974,0.0
741.0,3.7344398340248963,0.0
742.0,3.724780134505949,0.0
743.0,3.740005158627805,0.0
744.0,3.755144032921811,0.0
745.0,3.748395378690629,0.0
746.0,3.7464716448550166,0.0
747.0,3.76826454755191,0.0
748.0,3.765368852459016,0.0
749.0,3.7615148413510746,0.0
750.0,3.7557485947879408,0.0
751.0,3.7480877103518613,0.0
752.0,3.7414100279969458,0.0
753.0,3.7357052096569245,0.0
754.0,3.754439370877727,0.0
755.0,3.747784249177007,0.0
756.0,3.763576660772922,0.0
757.0,3.7840565085771947,0.0
758.0,3.7821482602118004,0.0
759.0,3.777386048854193,0.0
760.0,3.7726358148893357,0.0
761.0,3.7930168299422258,0.0
762.0,3.8143036386449185,0.0
763.0,3.8345864661654137,0.0
764.0,3.831705484598046,0.0
765.0,3.8278709031773825,0.0
766.0,3.824043989002749,0.0
767.0,3.8183179435987022,0.0
768.0,3.8135593220338984,0.0
769.0,3.8050236259636905,0.0
770.0,3.84519970230712,0.0
771.0,3.863298662704309,0.0
772.0,3.8832550086569375,0.0
773.0,3.8775006174364037,0.0
774.0,3.8765432098765427,0.0
775.0,3.87367382186035,0.0
776.0,3.8689009364218827,0.0
777.0,3.8622386223862235,0.0
778.0,3.856546303119627,0.0
779.0,3.8753985773853326,0.0
780.0,3.864025434091465,0.0
781.0,3.8545986826055136,0.0
782.0,3.8452178145534193,0.0
783.0,3.8377459315035223,0.0
784.0,3.8554801163918526,0.0
785.0,3.8470844422937334,0.0
786.0,3.841507610533945,0.0
787.0,3.8359469240048254,0.0
788.0,3.8276360134809817,0.0
789.0,3.823034383265208,0.0
790.0,3.886756238003839,0.0
791.0,3.883029721955897,0.0
792.0,3.8783816135982767,0.0
793.0,3.8728185512789866,0.0
794.0,3.8681948424068766,0.0
795.0,3.863582160744097,0.0
796.0,3.88002856462747,0.0
797.0,3.9192399049881232,0.0
798.0,3.9136622390891844,0.0
799.0,3.90625,0.0
800.0,3.8997872843299453,0.0
801.0,3.9178664149162143,0.0
802.0,3.9132484677039137,0.0
803.0,3.904963537991061,0.0
804.0,3.897628551303123,0.0
805.0,3.8884984773951747,0.0
806.0,3.8830409356725144,0.0
807.0,3.8739789964994165,0.0
808.0,3.88552815262913,0.0
809.0,3.900626886463896,0.0
810.0,3.8942976356050067,0.0
811.0,3.8843930635838153,0.0
812.0,3.875432525951557,0.0
813.0,3.916148352914075,0.0
814.0,3.9319383766383074,0.0
815.0,3.9283252929014476,0.0
816.0,3.945859142005047,0.0
817.0,3.943145346171481,0.0
818.0,3.940435280641466,0.0
819.0,3.9359267734553773,0.0
820.0,3.9296321681517017,0.0
821.0,3.922462941847207,0.0
822.0,3.9389799635701275,0.0
823.0,3.9353958143767063,0.0
824.0,3.977272727272727,0.0
825.0,3.9736603088101723,0.0
826.0,3.9718565592374038,0.0
827.0,3.9709552983889265,0.0
828.0,3.968253968253968,0.0
829.0,3.964657906660625,0.0
830.0,3.960171984611903,0.0
831.0,3.954802259887006,0.0
832.0,3.949447077409163,0.0
833.0,3.9441063781834576,0.0
834.0,3.959505061867267,0.0
835.0,3.9532794249775383,0.0
836.0,3.9470733348284366,0.0
837.0,3.9408866995073892,0.0
838.0,3.933839964237819,0.0
839.0,3.927694711002008,0.0
840.0,3.924191750278707,0.0
841.0,3.9180765805877114,0.0
842.0,3.911111111111111,0.0
843.0,3.9263531499556343,0.0
844.0,3.944161311766009,0.0
845.0,3.940668585344255,0.0
846.0,3.9566755083996465,0.0
847.0,3.953180212014135,0.0
848.0,3.993821712268314,0.0
849.0,3.993821712268314,0.0
850.0,3.992059991177768,0.0
851.0,3.9885412075804316,0.0
852.0,3.9841514417785606,0.0
853.0,3.9797713280562883,0.0
854.0,3.9929793769197017,0.0
855.0,4.0078843626806835,0.0
856.0,4.002624671916011,0.0
857.0,3.9956331877729254,0.0
858.0,3.988666085440279,0.0
859.0,4.004352557127312,0.0
860.0,4.000869754294412,0.0
861.0,3.997393004562242,0.0
862.0,3.992189195053157,0.0
863.0,3.987863025574339,0.0
864.0,4.003462454014282,0.0
865.0,3.996543529920069,0.0
866.0,3.988788270806382,0.0
867.0,3.980206540447504,0.0
868.0,3.9742212674543502,0.0
869.0,4.011154011154011,0.0
870.0,4.005998286203942,0.0
871.0,4.000855798031664,0.0
872.0,3.9965804659115194,0.0
