"tick","Intervened % Global","Intervened % NL"
894.0,8.545211240680558,0.0
895.0,8.541945346837378,0.0
896.0,8.554515944242887,0.0
897.0,8.55125023859515,0.0
898.0,8.547987025376838,0.0
899.0,8.562166285278414,0.0
900.0,8.558902020587114,0.0
901.0,8.555640243902438,0.0
902.0,8.550752237669016,0.0
903.0,8.544243577545195,0.0
904.0,8.53774481840654,0.0
905.0,8.529635258358663,0.0
906.0,8.523158694001518,0.0
907.0,8.516691957511382,0.0
908.0,8.511848341232227,0.0
909.0,8.546522645442487,0.0
910.0,8.543284713013827,0.0
911.0,8.540049233099792,0.0
912.0,8.536816202915011,0.0
913.0,8.530357480612825,0.0
914.0,8.523908523908524,0.0
915.0,8.517469310670442,0.0
916.0,8.50943396226415,0.0
917.0,8.499811534112325,0.0
918.0,8.495008476172536,0.0
919.0,8.491809452080586,0.0
920.0,8.487015430937147,0.0
921.0,8.485418626528693,0.0
922.0,8.483822422874342,0.0
923.0,8.497837939462304,0.0
924.0,8.49624060150376,0.0
925.0,8.49304772641864,0.0
926.0,8.489857250187828,0.0
927.0,8.485076027782993,0.0
928.0,8.48030018761726,0.0
929.0,8.492688413948256,0.0
930.0,8.487914558740865,0.0
931.0,8.50187265917603,0.0
932.0,8.517409210033696,0.0
933.0,8.517409210033696,0.0
934.0,8.514221556886227,0.0
935.0,8.509444548344867,0.0
936.0,8.499906594433028,0.0
937.0,8.490389998133981,0.0
938.0,8.49636668529905,0.0
939.0,8.524101991438675,0.0
940.0,8.52093023255814,0.0
941.0,8.517760833178352,0.0
942.0,8.509847640282423,0.0
943.0,8.542246982358403,0.0
944.0,8.540660972892685,0.0
945.0,8.537490720118782,0.0
946.0,8.527994067482387,0.0
947.0,8.537037037037038,0.0
948.0,8.53387634209552,0.0
949.0,8.5275619681835,0.0
950.0,8.521256931608132,0.0
951.0,8.51496121167344,0.0
952.0,8.508674787744555,0.0
953.0,8.522412838959601,0.0
954.0,8.534562211981566,0.0
955.0,8.52984524686809,0.0
956.0,8.523564064801178,0.0
957.0,8.51729212656365,0.0
958.0,8.530979959551388,0.0
959.0,8.527844146296637,0.0
960.0,8.523144746509919,0.0
961.0,8.5200146896805,0.0
962.0,8.516886930983848,0.0
963.0,8.515323912644522,0.0
964.0,8.528980190755686,0.0
965.0,8.525852585258525,0.0
966.0,8.522727272727272,0.0
967.0,8.537925980212533,0.0
968.0,8.53636197105697,0.0
969.0,8.534798534798535,0.0
970.0,8.534798534798535,0.0
971.0,8.534798534798535,0.0
972.0,8.534798534798535,0.0
973.0,8.533235671122505,0.0
974.0,8.53167337971439,0.0
975.0,8.53167337971439,0.0
976.0,8.528550512445095,0.0
977.0,8.526989935956083,0.0
978.0,8.525429930479326,0.0
979.0,8.519195612431444,0.0
980.0,8.509861212563916,0.0
981.0,8.520343003101624,0.0
982.0,8.530805687203792,0.0
983.0,8.527696793002915,0.0
984.0,8.54280510018215,0.0
985.0,8.557902403495994,0.0
986.0,8.554787040407717,0.0
987.0,8.547008547008547,0.0
988.0,8.542348237004726,0.0
989.0,8.533042846768337,0.0
990.0,8.54499274310595,0.0
991.0,8.535701341065604,0.0
992.0,8.529518290474465,0.0
993.0,8.541440463264568,0.0
994.0,8.535262206148282,0.0
995.0,8.522932466594439,0.0
996.0,8.512173128944996,0.0
997.0,8.553934810012606,0.0
998.0,8.549316054715622,0.0
999.0,8.544702284583558,0.0
1000.0,8.537023723939612,0.0
1001.0,8.545780969479354,0.0
1002.0,8.559124349542437,0.0
1003.0,8.5545193687231,0.0
1004.0,8.579616693533943,0.0
1005.0,8.591372829783426,0.0
1006.0,8.588298443370908,0.0
1007.0,8.598498391133356,0.0
1008.0,8.613295210864903,0.0
1009.0,8.611756298016795,0.0
1010.0,8.626540453652439,0.0
1011.0,8.623460096411355,0.0
1012.0,8.61576881912237,0.0
1013.0,8.60809124933167,0.0
1014.0,8.601959038290294,0.0
1015.0,8.597365610537558,0.0
1016.0,8.591248665955176,0.0
1017.0,8.58819345661451,0.0
1018.0,8.58819345661451,0.0
1019.0,8.586666666666666,0.0
1020.0,8.586666666666666,0.0
1021.0,8.583614714768082,0.0
1022.0,8.580564931604192,0.0
1023.0,8.577517314864144,0.0
1024.0,8.572949946751864,0.0
1025.0,8.58765081618169,0.0
1026.0,8.583082106756518,0.0
1027.0,8.599290780141844,0.0
1028.0,8.599290780141844,0.0
1029.0,8.597766353483426,0.0
1030.0,8.59471912103491,0.0
1031.0,8.591674047829938,0.0
1032.0,8.591674047829938,0.0
1033.0,8.588631131574287,0.0
1034.0,8.587110481586402,0.0
1035.0,8.584070796460178,0.0
1036.0,8.584070796460178,0.0
1037.0,8.601769911504425,0.0
1038.0,8.600247743762166,0.0
1039.0,8.598726114649681,0.0
1040.0,8.597205023881125,0.0
1041.0,8.595684471170854,0.0
1042.0,8.589607635206786,0.0
1043.0,8.583539385376191,0.0
1044.0,8.577479703494529,0.0
1045.0,8.589065255731922,0.0
1046.0,8.619777895293495,0.0
1047.0,8.635882974973564,0.0
1048.0,8.651982378854624,0.0
1049.0,8.647411060232477,0.0
1050.0,8.647411060232477,0.0
1051.0,8.647411060232477,0.0
1052.0,8.647411060232477,0.0
1053.0,8.644366197183098,0.0
1054.0,8.639802920992432,0.0
1055.0,8.635244460077383,0.0
1056.0,8.63069080682018,0.0
1057.0,8.624626734586334,0.0
1058.0,8.618571177812884,0.0
1059.0,8.631578947368421,0.0
1060.0,8.63006490089458,0.0
1061.0,8.627038400841663,0.0
1062.0,8.624014022787028,0.0
1063.0,8.620991764499736,0.0
1064.0,8.61797162375197,0.0
1065.0,8.61797162375197,0.0
1066.0,8.61646234676007,0.0
1067.0,8.614953598319033,0.0
1068.0,8.614953598319033,0.0
1069.0,8.61344537815126,0.0
1070.0,8.611937685979346,0.0
1071.0,8.610430521526077,0.0
1072.0,8.608923884514436,0.0
1073.0,8.6074177746676,0.0
1074.0,8.602902605350586,0.0
1075.0,8.617374584862786,0.0
1076.0,8.614363096278176,0.0
1077.0,8.612858141160027,0.0
1078.0,8.609849807893816,0.0
1079.0,8.605341246290802,0.0
1080.0,8.600837404047452,0.0
1081.0,8.596338273757627,0.0
1082.0,8.59483960948396,0.0
1083.0,8.606271777003483,0.0
1084.0,8.6032741205155,0.0
1085.0,8.600278551532034,0.0
1086.0,8.610193077056879,0.0
1087.0,8.6230876216968,0.0
1088.0,8.617095205003475,0.0
1089.0,8.615598401945459,0.0
1090.0,8.614102118791248,0.0
1091.0,8.61111111111111,0.0
1092.0,8.606628492104807,0.0
1093.0,8.600658921449627,0.0
1094.0,8.59767724042295,0.0
1095.0,8.593208593208592,0.0
1096.0,8.60308118400554,0.0
1097.0,8.600103824191036,0.0
1098.0,8.598615916955017,0.0
1099.0,8.595641646489103,0.0
1100.0,8.594155282725229,0.0
1101.0,8.592669432918395,0.0
1102.0,8.588214964575773,0.0
1103.0,8.604008293020042,0.0
1104.0,8.604008293020042,0.0
1105.0,8.619796165140786,0.0
1106.0,8.618307426597582,0.0
1107.0,8.615331491712707,0.0
1108.0,8.613844294838598,0.0
1109.0,8.612357611322057,0.0
1110.0,8.610871440897325,0.0
1111.0,8.610871440897325,0.0
1112.0,8.606416005519145,0.0
1113.0,8.606416005519145,0.0
1114.0,8.604931884807726,0.0
1115.0,8.600482592209582,0.0
1116.0,8.59603789836348,0.0
1117.0,8.591597796143251,0.0
1118.0,8.58568479008947,0.0
1119.0,8.57977991746905,0.0
1120.0,8.573883161512027,0.0
1121.0,8.569465911042418,0.0
1122.0,8.563583319032093,0.0
1123.0,8.594956253216674,0.0
1124.0,8.592008231864174,0.0
1125.0,8.609157948893843,0.0
1126.0,8.62482853223594,0.0
1127.0,8.623349905708897,0.0
1128.0,8.618917066483894,0.0
1129.0,8.613013698630137,0.0
1130.0,8.607118412046544,0.0
1131.0,8.621279507355457,0.0
1132.0,8.616857582492733,0.0
1133.0,8.61244019138756,0.0
1134.0,8.60802732707088,0.0
