"tick","Count 1 Producers","Count 2 Internationals","Count 3 Wholesalers","Count 4 Retailers","Count 5 Consumers"
352.0,8.0,5.0,5.0,10.0,25.0
353.0,8.0,5.0,4.0,9.0,25.0
354.0,8.0,5.0,4.0,9.0,25.0
355.0,8.0,5.0,4.0,8.0,25.0
356.0,8.0,5.0,4.0,8.0,25.0
357.0,8.0,5.0,4.0,8.0,25.0
358.0,8.0,5.0,4.0,8.0,25.0
359.0,8.0,5.0,4.0,8.0,26.0
360.0,8.0,5.0,4.0,8.0,26.0
361.0,8.0,5.0,4.0,8.0,26.0
362.0,8.0,5.0,4.0,8.0,26.0
363.0,8.0,5.0,4.0,8.0,26.0
364.0,8.0,5.0,4.0,8.0,27.0
365.0,8.0,5.0,4.0,7.0,27.0
366.0,8.0,5.0,4.0,7.0,27.0
367.0,8.0,5.0,4.0,7.0,27.0
368.0,8.0,5.0,4.0,7.0,27.0
369.0,8.0,5.0,4.0,7.0,28.0
370.0,8.0,5.0,4.0,7.0,28.0
371.0,8.0,5.0,4.0,7.0,28.0
372.0,8.0,5.0,4.0,7.0,28.0
373.0,8.0,5.0,4.0,7.0,28.0
374.0,8.0,5.0,4.0,7.0,29.0
375.0,8.0,5.0,4.0,7.0,29.0
376.0,8.0,5.0,4.0,7.0,29.0
377.0,8.0,5.0,4.0,7.0,29.0
378.0,8.0,5.0,4.0,7.0,29.0
379.0,8.0,5.0,4.0,7.0,29.0
380.0,8.0,5.0,4.0,7.0,29.0
381.0,8.0,5.0,4.0,7.0,29.0
382.0,8.0,5.0,4.0,7.0,29.0
383.0,8.0,5.0,4.0,7.0,29.0
384.0,8.0,5.0,4.0,7.0,29.0
385.0,8.0,5.0,4.0,7.0,29.0
386.0,8.0,5.0,4.0,7.0,29.0
387.0,8.0,5.0,4.0,7.0,29.0
388.0,8.0,5.0,4.0,7.0,29.0
389.0,8.0,5.0,4.0,7.0,29.0
390.0,8.0,5.0,4.0,7.0,29.0
391.0,8.0,5.0,4.0,7.0,29.0
392.0,8.0,5.0,4.0,7.0,29.0
393.0,8.0,5.0,4.0,7.0,30.0
394.0,8.0,5.0,4.0,7.0,30.0
395.0,8.0,5.0,4.0,7.0,30.0
396.0,8.0,5.0,5.0,6.0,30.0
397.0,8.0,5.0,5.0,6.0,30.0
398.0,8.0,5.0,5.0,6.0,30.0
399.0,8.0,6.0,5.0,6.0,30.0
400.0,8.0,6.0,5.0,6.0,30.0
401.0,8.0,6.0,5.0,6.0,30.0
402.0,8.0,6.0,5.0,6.0,30.0
403.0,8.0,6.0,5.0,6.0,30.0
404.0,8.0,6.0,5.0,6.0,30.0
405.0,8.0,6.0,5.0,6.0,30.0
406.0,8.0,6.0,5.0,6.0,30.0
407.0,8.0,6.0,5.0,6.0,30.0
408.0,8.0,6.0,5.0,6.0,30.0
409.0,8.0,6.0,5.0,6.0,30.0
410.0,8.0,6.0,5.0,6.0,30.0
411.0,8.0,6.0,5.0,6.0,29.0
412.0,8.0,6.0,5.0,6.0,29.0
413.0,8.0,6.0,5.0,6.0,30.0
414.0,8.0,6.0,5.0,6.0,30.0
415.0,8.0,6.0,5.0,6.0,30.0
416.0,8.0,6.0,6.0,6.0,28.0
417.0,8.0,6.0,6.0,6.0,28.0
418.0,8.0,6.0,6.0,6.0,28.0
419.0,8.0,6.0,6.0,6.0,28.0
420.0,8.0,7.0,6.0,6.0,28.0
421.0,8.0,7.0,6.0,6.0,28.0
422.0,8.0,7.0,6.0,6.0,28.0
423.0,8.0,7.0,6.0,6.0,28.0
424.0,8.0,7.0,6.0,6.0,28.0
425.0,8.0,6.0,5.0,6.0,28.0
426.0,8.0,4.0,5.0,6.0,28.0
427.0,8.0,4.0,5.0,6.0,28.0
428.0,8.0,4.0,5.0,6.0,29.0
429.0,8.0,4.0,5.0,6.0,29.0
430.0,8.0,4.0,5.0,6.0,29.0
431.0,8.0,4.0,5.0,6.0,30.0
432.0,8.0,4.0,5.0,6.0,30.0
433.0,8.0,4.0,5.0,6.0,30.0
434.0,8.0,4.0,5.0,6.0,30.0
435.0,8.0,4.0,5.0,6.0,30.0
436.0,8.0,4.0,5.0,6.0,30.0
437.0,8.0,4.0,5.0,6.0,30.0
438.0,8.0,4.0,5.0,6.0,30.0
439.0,8.0,4.0,5.0,6.0,30.0
440.0,8.0,4.0,5.0,6.0,30.0
441.0,8.0,4.0,5.0,6.0,31.0
442.0,8.0,4.0,5.0,6.0,31.0
443.0,8.0,4.0,5.0,6.0,31.0
444.0,8.0,4.0,5.0,6.0,32.0
445.0,8.0,4.0,5.0,6.0,32.0
446.0,8.0,4.0,5.0,6.0,32.0
447.0,8.0,4.0,5.0,6.0,32.0
448.0,8.0,4.0,5.0,6.0,32.0
449.0,8.0,4.0,5.0,6.0,32.0
450.0,8.0,4.0,5.0,6.0,32.0
451.0,8.0,4.0,5.0,6.0,32.0
452.0,8.0,4.0,5.0,6.0,32.0
453.0,8.0,5.0,5.0,6.0,32.0
454.0,8.0,5.0,5.0,6.0,32.0
455.0,8.0,5.0,5.0,6.0,32.0
456.0,8.0,5.0,5.0,5.0,32.0
457.0,8.0,5.0,5.0,5.0,31.0
458.0,8.0,5.0,5.0,5.0,31.0
459.0,8.0,5.0,5.0,5.0,31.0
460.0,8.0,5.0,5.0,5.0,31.0
461.0,8.0,5.0,5.0,5.0,32.0
462.0,8.0,5.0,5.0,5.0,32.0
463.0,8.0,5.0,5.0,5.0,32.0
464.0,8.0,5.0,5.0,5.0,32.0
465.0,8.0,5.0,5.0,5.0,31.0
466.0,8.0,5.0,5.0,5.0,31.0
467.0,8.0,5.0,5.0,5.0,31.0
468.0,8.0,5.0,5.0,5.0,32.0
469.0,8.0,5.0,5.0,6.0,32.0
470.0,8.0,5.0,5.0,6.0,32.0
471.0,8.0,5.0,5.0,6.0,33.0
472.0,8.0,5.0,5.0,6.0,33.0
473.0,8.0,5.0,5.0,6.0,33.0
474.0,8.0,5.0,5.0,6.0,33.0
475.0,8.0,5.0,5.0,6.0,33.0
476.0,8.0,5.0,5.0,6.0,33.0
477.0,8.0,5.0,5.0,6.0,32.0
478.0,8.0,5.0,5.0,6.0,33.0
479.0,8.0,5.0,5.0,6.0,33.0
480.0,8.0,5.0,5.0,6.0,34.0
481.0,8.0,5.0,5.0,6.0,34.0
482.0,8.0,5.0,5.0,6.0,34.0
483.0,8.0,5.0,5.0,6.0,33.0
484.0,8.0,5.0,5.0,6.0,33.0
485.0,8.0,5.0,5.0,6.0,33.0
486.0,8.0,5.0,5.0,6.0,33.0
487.0,8.0,5.0,5.0,6.0,33.0
488.0,8.0,5.0,5.0,6.0,33.0
489.0,8.0,5.0,5.0,6.0,34.0
490.0,8.0,5.0,5.0,6.0,34.0
491.0,8.0,5.0,5.0,6.0,34.0
492.0,8.0,5.0,5.0,6.0,35.0
493.0,8.0,5.0,5.0,6.0,35.0
494.0,8.0,5.0,5.0,6.0,35.0
495.0,8.0,5.0,5.0,6.0,35.0
496.0,8.0,5.0,5.0,6.0,34.0
497.0,8.0,5.0,5.0,6.0,34.0
498.0,8.0,5.0,5.0,6.0,34.0
499.0,8.0,5.0,5.0,6.0,34.0
500.0,8.0,5.0,5.0,6.0,34.0
501.0,8.0,5.0,5.0,6.0,34.0
502.0,8.0,5.0,5.0,6.0,34.0
503.0,8.0,5.0,5.0,6.0,34.0
504.0,8.0,5.0,5.0,6.0,34.0
505.0,8.0,5.0,5.0,6.0,33.0
506.0,8.0,5.0,5.0,6.0,33.0
507.0,8.0,5.0,5.0,6.0,33.0
508.0,8.0,5.0,5.0,6.0,33.0
509.0,8.0,5.0,5.0,6.0,33.0
510.0,8.0,5.0,5.0,6.0,33.0
511.0,8.0,5.0,5.0,6.0,33.0
512.0,8.0,5.0,5.0,6.0,32.0
513.0,8.0,5.0,5.0,6.0,31.0
514.0,8.0,5.0,5.0,6.0,31.0
515.0,8.0,5.0,5.0,6.0,29.0
516.0,8.0,5.0,5.0,6.0,28.0
517.0,8.0,5.0,5.0,6.0,28.0
518.0,8.0,5.0,5.0,6.0,26.0
519.0,8.0,5.0,5.0,6.0,25.0
520.0,8.0,5.0,5.0,6.0,25.0
521.0,8.0,5.0,5.0,6.0,25.0
522.0,8.0,5.0,5.0,6.0,25.0
523.0,8.0,5.0,6.0,6.0,25.0
524.0,8.0,5.0,6.0,6.0,25.0
525.0,8.0,5.0,6.0,6.0,25.0
526.0,8.0,5.0,6.0,6.0,25.0
527.0,8.0,5.0,6.0,6.0,25.0
528.0,8.0,5.0,6.0,6.0,25.0
529.0,8.0,5.0,6.0,6.0,25.0
530.0,8.0,5.0,6.0,6.0,23.0
531.0,8.0,5.0,6.0,6.0,23.0
532.0,8.0,5.0,6.0,6.0,23.0
533.0,8.0,5.0,6.0,6.0,23.0
534.0,8.0,5.0,6.0,6.0,23.0
535.0,8.0,5.0,6.0,6.0,23.0
536.0,8.0,5.0,6.0,6.0,23.0
537.0,8.0,5.0,5.0,6.0,23.0
538.0,8.0,5.0,5.0,6.0,23.0
539.0,8.0,5.0,5.0,6.0,23.0
540.0,8.0,5.0,5.0,6.0,23.0
541.0,8.0,5.0,5.0,6.0,23.0
542.0,8.0,5.0,5.0,6.0,24.0
543.0,7.0,5.0,5.0,6.0,24.0
544.0,7.0,5.0,5.0,6.0,24.0
545.0,7.0,5.0,5.0,6.0,24.0
546.0,7.0,5.0,5.0,6.0,24.0
547.0,7.0,5.0,5.0,6.0,24.0
548.0,7.0,5.0,5.0,6.0,24.0
549.0,7.0,5.0,5.0,6.0,24.0
550.0,7.0,5.0,5.0,6.0,24.0
551.0,7.0,5.0,5.0,6.0,24.0
552.0,7.0,5.0,5.0,6.0,24.0
553.0,7.0,5.0,5.0,6.0,24.0
554.0,7.0,5.0,5.0,6.0,24.0
555.0,7.0,5.0,5.0,6.0,24.0
556.0,7.0,5.0,5.0,6.0,24.0
557.0,7.0,5.0,5.0,6.0,23.0
558.0,7.0,5.0,5.0,6.0,23.0
559.0,7.0,5.0,5.0,6.0,22.0
560.0,7.0,5.0,5.0,6.0,22.0
561.0,7.0,5.0,5.0,6.0,22.0
562.0,7.0,5.0,5.0,6.0,22.0
563.0,7.0,5.0,5.0,6.0,22.0
564.0,7.0,5.0,5.0,6.0,22.0
565.0,7.0,5.0,6.0,6.0,23.0
566.0,7.0,5.0,6.0,6.0,23.0
567.0,7.0,5.0,6.0,6.0,22.0
568.0,7.0,5.0,6.0,6.0,22.0
569.0,7.0,5.0,6.0,6.0,22.0
570.0,7.0,5.0,6.0,6.0,23.0
571.0,7.0,5.0,6.0,6.0,23.0
572.0,7.0,5.0,6.0,6.0,23.0
573.0,7.0,5.0,6.0,6.0,23.0
574.0,7.0,5.0,7.0,6.0,23.0
575.0,7.0,5.0,7.0,6.0,23.0
576.0,6.0,5.0,7.0,6.0,23.0
577.0,6.0,5.0,7.0,6.0,23.0
578.0,6.0,5.0,7.0,6.0,23.0
