"run","tick","random_seed","Produced","Deleted","Consumed","Cut Source","Cut Produced","Consumed Low","Consumed High","Quality ES High","Quality ES Low","Quality NL High","Quality NL Low"
437,1000.0,-1877358065,13791.006656208505,8316.187286860728,4816.789830046859,708.9715194905331,1063.4572792357994,4254.766659489766,562.0231705570919,1293.515085040715,3443.113256561325,914.1427642563352,2218.8712864167787
439,1000.0,-1877355217,14190.743109245133,11303.000189662936,2514.503300037891,390.64851221589885,585.9727683238485,2034.6466905804107,479.8566094574805,1402.976467845083,2280.199156295823,641.7371428218755,618.1275039454063
441,1000.0,-1877353360,13954.260814082194,7832.280144046155,5560.938358862102,1123.208051236572,1684.812076854859,4684.915375151687,876.0229837104151,1259.8156415421877,2229.3403482019917,1875.539678351918,3447.3005444795613
443,1000.0,-1877350432,8843.59615769965,5411.2883905052995,3612.5906401171196,609.3834907921561,914.0752361882337,2934.967434069426,677.6232060476939,825.9074115752906,2306.2946905810886,1144.0395508512295,830.5884803064159
445,1000.0,-1877348181,12160.34573778884,7370.307694493067,4172.789027155163,705.4364638549747,1058.1546957824617,3822.2948415241403,350.4941856310232,562.9658804213354,2669.6812607426914,1112.0590783015803,2215.741718437769
447,1000.0,-1877345795,16547.23446520434,12338.441546909951,4224.162369048158,1223.8556031476412,1835.7834047214606,4079.394349331547,144.76801971661126,427.0599899763268,1192.0149549848925,2002.177421177854,2925.120616948902
449,1000.0,-1877343220,29846.87304973004,21868.254733439564,6727.836407493318,1391.1197447907232,2086.6796171860847,5962.466064902138,765.3703425911796,906.6196386061309,3282.704653954715,2204.8170013974654,3456.59185977438
451,1000.0,-1877338173,14838.134682187263,7265.770758575678,7083.464593100266,736.8930330561958,1105.3395495842935,6093.070875414967,990.3937176852984,1188.3999529450807,4424.671679251028,1433.3067396582678,3394.3725687328147
453,1000.0,-1877333649,17454.7677240561,9082.36252947197,7726.091500931314,997.2369201361656,1495.855380204248,6972.990967617974,753.1005333133397,1332.521858324045,5657.087782975819,1661.7235686371694,3144.2198523870175
455,1000.0,-1877329240,15720.53801306651,8594.661357723491,6098.882167446073,1119.5058995653746,1679.2588493480594,5321.12712511818,777.7550423278939,1063.7764279446828,2890.292181081456,1667.2935582033153,3612.041317507092
457,1000.0,-1877325782,14247.617731459268,9757.260352892801,3973.7701847123576,189.62031542525233,284.43047313787844,3322.1692144353265,651.600970277031,798.622477763833,1972.454643442618,888.7866629112542,3379.2623930863115
459,1000.0,-1877323229,27318.65977361073,20813.281991391283,6060.175542995473,1128.7215605814004,1693.0823408721005,5050.790182453145,1009.3853605423286,2581.5718514327,4108.767730450946,1376.1693390742107,2083.709683628025
461,1000.0,-1877318730,10428.804993771213,6025.202421359727,3739.746606044871,495.7148452597839,743.5722678896759,3342.83758863061,396.909017414261,1031.603536763491,2289.1845413308924,793.3150298532321,2580.6045637664915
463,1000.0,-1877316481,11944.793407763302,6876.019549390723,4412.975908574446,608.7919302619623,913.1878953929426,4063.219530485452,349.7563780889941,535.2532034300566,2556.664367210611,1160.0314629196143,3014.8515698807973
465,1000.0,-1877313696,17707.795352248897,10065.26902839452,6802.422744206022,923.7564936257752,1385.6347404386613,5864.007985454412,938.4147587516098,1209.2292207343683,2606.2490794405267,1765.7373437030133,5714.8933415533775
467,1000.0,-1877309132,18252.542664721124,12539.72691810257,4677.904079866772,852.5375391454368,1278.806308718155,4126.981350036788,550.9227298299835,829.3879350573438,1932.2474222513831,1904.3601969679603,3453.042839904343
469,1000.0,-1877305933,24261.958733409418,19619.321661889837,4167.125547936663,1280.6643541823455,1920.9965312735183,3280.065591261618,887.0599566750448,1021.9734232693922,1250.605623960858,1913.3610557137565,1754.915476938241
471,1000.0,-1877302222,17049.333354497114,8123.040183048537,7598.006715122442,1109.5495205660006,1664.3242808490006,6738.569225499902,859.4374896225397,1408.492979137246,3696.019839966751,1835.161616046187,4940.6684810991455
473,1000.0,-1877297409,14379.777618672748,8345.356147229166,5620.163113153983,928.6222836778453,1392.933425516768,4556.899739825958,1063.263373328025,995.5450500209677,2342.936044732124,2267.854577018588,3273.7152451217576
475,1000.0,-1877293850,17481.216368231486,10277.803317681522,6543.933906952133,1006.0339390067469,1509.0509085101205,5920.084600023573,623.8493069285594,1626.9167891136142,5031.612629107211,1246.027746639591,3387.890711898193
477,1000.0,-1877289644,11582.965452358474,5552.018157238286,4751.448177193012,1441.906936046135,2162.8604040692026,4287.251279991817,464.1968972011956,2677.7940465389715,4178.55989750947,120.36483156459893,79.24776933935011
479,1000.0,-1877286667,25407.82243346452,17418.444825750736,6820.91111639762,1302.7529094708716,1954.1293642063079,6366.693233962836,454.2178824347845,1470.1498275921786,4842.135258443311,1564.6726384929827,2779.752097035913
481,1000.0,-1877281385,9517.362822974039,5062.263851080188,4090.5698237985853,680.0433237741088,1020.0649856611622,3480.087566950083,610.4822568485026,913.9678505346309,1860.6380718410435,1163.3404573502605,2169.1110183499623
483,1000.0,-1877279032,8563.052185682589,5373.448416467047,3001.968497607363,448.7453938904995,673.1180908357492,2677.3524337058357,324.6160639015275,996.9844610331037,2075.0445084983644,498.41208111481427,1459.363205684406
485,1000.0,-1877277204,15523.07315391911,8252.408967235315,6177.168617637826,1176.9271016046446,1765.3906524069646,5247.682163147352,929.4864544904738,1517.9584671241978,3115.875519274706,1782.6293925277116,2665.289621980045
487,1000.0,-1877272967,10245.75337628863,5944.416021306145,3923.449857254872,701.4737386018686,1052.2106079028026,3289.6437538666783,633.8061033881936,1179.8717792433597,2125.2894930087455,772.8632705182913,1874.0061877466471
489,1000.0,-1877270796,25831.817306071236,20877.263437198493,4535.570814209849,1279.181003872008,1918.7715058080128,3920.950439232985,614.6203749768642,621.4108215036526,1781.7722820122922,2612.150586995078,2463.49798262735
491,1000.0,-1877267428,11724.868430669367,6324.105262984035,5139.2248914734355,518.8828348315386,778.3242522473081,4800.0204292047865,339.2044622686485,935.0926188895462,3967.3135468266187,473.16707140172946,2639.0732363449165
493,1000.0,-1877263998,13136.465948667932,7284.277622286808,5375.914698462472,548.5341325823276,822.8011988734916,4507.491293182701,868.4234052797711,1162.261099419466,3181.1541000231296,1232.7671830418196,3043.210221783161
495,1000.0,-1877260877,17542.685395562396,9204.51619583685,7350.734345208447,1120.6527529699313,1680.9791294548972,5422.598589251597,1928.1357559568498,2764.417594360459,3475.692534254887,1641.863281359383,3219.876507692159
497,1000.0,-1877256643,8592.666479843227,6559.339579683461,1866.9658663121884,621.9065868322255,932.8598802483385,1606.860559194098,260.1053071180904,455.86766913931496,892.0211677605006,751.6122571214048,953.5312697181787
499,1000.0,-1877255473,22923.342457388928,18218.7944502672,4710.87235234672,1594.9243115379754,2392.3864673069615,4023.140319339739,687.7320330069809,1955.3369051894347,2361.002346891674,1948.8023934284756,1802.0962169881514
501,1000.0,-1877251370,10545.719733789756,5287.860718574153,4746.986991624637,1010.0268350856194,1515.040252628429,4067.428124055994,679.5588675686431,946.8705006629351,1827.870527363122,1594.1843691155393,2571.421562288144
503,1000.0,-1877248970,11747.651955813786,6084.457404120255,4441.224039217739,514.8443570293856,772.2665355440788,3625.1724649392313,816.0515742785083,1500.3541431830286,3684.8582073946827,844.5284666812723,1468.7323202902576
505,1000.0,-1877246081,14341.341996234982,9053.70726020626,5240.222821851634,780.3995097365301,1170.599264604795,4842.464053583904,397.7587682677297,630.8287273037978,2334.024092901822,1235.3238183069486,3857.717163559319
507,1000.0,-1877242850,15712.809966988421,11355.110342452355,3641.0027875653905,552.5028197736266,828.7542296604403,3188.7885938844493,452.2141936809413,913.0683434557443,1317.2217560063898,1202.0840151732548,2933.1551554518096
509,1000.0,-1877240403,19765.64530834039,13696.883943826135,4777.801260260176,888.1573315369995,1332.2359973054995,4017.100710329454,760.7005499307213,1965.167251791955,4295.839067923328,610.1636343985022,1204.8868928746942
511,1000.0,-1877237044,6432.765009362482,3699.0175847756136,3172.7426759851974,1241.880733351915,1862.8211000278727,2867.6254006607824,305.11727532441495,2012.027083649824,1884.1373235740816,54.05199812904398,50.0
513,1000.0,-1877235192,10097.006939417122,5617.978060448099,4020.3538629993395,728.355479223124,1092.5332188346858,3512.805064384047,507.5487986152924,837.1509614230281,1067.7439879258518,1288.4042647759154,3112.52192198628
515,1000.0,-1877232540,12410.931608594157,7564.086374421635,5250.253105772836,887.4664490239121,1331.199673535868,4470.103628021225,780.1494777516112,938.1731501024607,1848.4440417975786,1645.778320093868,3144.2204264969487
517,1000.0,-1877229255,23069.98837922539,14472.161306924949,8287.173692163939,1563.058157181918,2344.5872357728767,7581.711186682873,705.462505481065,1832.286129223109,5033.701927785059,1296.3929581562736,3097.5295717631793
519,1000.0,-1877223536,10595.689520500322,8692.672164856556,1944.0148664980547,224.17924805391965,336.2688720808795,1661.984855521987,282.0300109760678,797.6824814058392,2025.8575585640074,522.3528670372532,570.5775247219769
521,1000.0,-1877222033,12133.151717687146,6081.276157839589,5007.126985143654,476.3105303035181,714.4657954552771,4646.776325938297,360.3506592053565,791.7759775892144,3355.356243456427,836.1039183072395,2756.6619219129107
523,1000.0,-1877218834,12177.191483105029,6295.3474751318045,5520.286925994026,872.3299936153809,1308.494990423071,4618.9021779846,901.3847480094266,919.1928597066676,2365.3245062719357,1781.5581451649912,3232.075129939152
525,1000.0,-1877215583,12790.306569490507,7332.257014829369,5019.0981263542235,481.77658378060244,722.6648756709038,3987.9121255642076,1031.1860007900161,931.9116221899061,1916.6180329058184,1666.4097193925409,3186.883152058103
527,1000.0,-1877212963,13345.670273142583,8724.34243270305,4547.682006039384,676.3748750052087,1014.5623125078134,3722.214626896661,825.4673791427232,1682.0854011486563,2906.8903776464053,848.2950191148975,1654.6686844140288
529,1000.0,-1877209907,23828.36141747953,17374.253344946697,5693.609268667993,728.4169663766314,1092.6254495649464,4962.126612320795,731.4826563471979,1337.8739562876583,3635.5333443515106,947.9420484952685,2865.475513628952
531,1000.0,-1877206276,13023.505942034086,6524.400405053671,5758.557083149788,468.9778274878934,703.4667412318402,5410.220990611341,348.33609253844725,433.50069271106554,2508.5623953847407,1014.1239364771155,4806.436959660081
533,1000.0,-1877201403,9754.082915784053,4920.629629666333,4019.087932134021,558.4679893622836,837.7019840434253,3505.8471817775076,513.2407503565134,1171.9550556725817,2661.2736538741033,800.031582684817,1803.1440185591655
535,1000.0,-1877199437,17240.373832458663,9178.2267035505,7329.986838734372,1322.1298686150944,1983.1948029226423,6506.778646755315,823.2081919790568,1810.7643942782365,4517.39244732322,1737.8986550411812,3167.467558281319
537,1000.0,-1877195416,16064.54667349606,9942.533211161059,5276.599015596473,697.2547494791611,1045.8821242187412,5004.560053801397,272.0389617950757,822.0572909319291,3635.3088380453482,673.5063143534746,3147.2048180073994
539,1000.0,-1877191613,15834.567423704899,11795.606325393494,4061.4057862680656,729.7668990068123,1094.650348510218,4059.4057862680656,1.9999999999999998,759.3861499097662,4030.904137894966,536.1807991228881,1790.030354177519
541,1000.0,-1877188981,14665.17408767189,8079.077917528178,5464.346265986548,1142.9321921634044,1714.3982882451064,4859.345229603466,605.0010363830826,1368.4036105715957,4079.861630963233,1558.4669683130082,1728.3560232089822
543,1000.0,-1877185729,12008.743050018384,6577.480815908969,5204.501899866565,630.8803792997907,946.3205689496858,4859.911210283525,344.5906895830396,825.7969563359552,4462.948045620875,519.930426729089,2004.7629827722776
545,1000.0,-1877181958,10096.126806586015,5650.228610948152,4201.741688824662,647.3087939377582,970.9631909066376,3614.7602564458616,586.9814323788003,686.818272425501,1279.0293005879723,990.1397708378647,3144.039391676509
547,1000.0,-1877179219,26959.58072825986,18970.551246919807,6619.953275498363,1261.2034303256276,1891.80514548844,5285.201620912731,1334.7516545856317,1707.7124506071057,2868.8400221177726,2458.579456008174,4091.9114734594214
549,1000.0,-1877174313,28348.655905488966,22094.338066437118,5876.941803556178,1244.9987352536534,1867.4981028804802,5006.980624499849,869.9611790563284,1472.3373235699553,2535.349736925476,1852.912976319056,3244.481519604421
551,1000.0,-1877169702,16599.345437446544,8221.236303221565,8198.593973674506,1173.4704357617375,1760.2056536426046,6792.178442420635,1406.4155312538703,1983.2675141252917,3938.8731386399913,1700.7772391886997,3824.104891225001
553,1000.0,-1877164500,11473.886956890005,5733.675139629322,4873.560316531143,406.69702071437797,610.0455310715671,4484.665979598911,388.894336932232,696.8207243796427,3583.9238867420145,470.78393513672984,2559.6901817666094
555,1000.0,-1877161262,14679.709244814718,8758.671350724007,5282.070471460219,626.8992150457625,940.3488225686438,4023.982203791926,1258.0882676682927,1565.0137141838575,4247.004318744323,1601.668355224837,1867.3870571551925
557,1000.0,-1877157953,12775.664584909784,8263.185187001169,4134.314860615614,893.971512129855,1340.9572681947839,3665.328354013149,468.9865066024646,902.647639130869,2504.150584725511,1157.7011742948744,1535.7003477422918
559,1000.0,-1877155488,9378.430687050608,7375.4967805746755,1315.6228823539734,203.77346082723489,305.6601912408524,817.421632222722,498.20125013125147,500.18646407948773,607.9843743745299,631.3358881521747,646.5236132664579
561,1000.0,-1877154355,8791.627878777745,5071.365626204741,3067.961339520484,538.130887294511,807.1963309417669,2633.4274664110376,434.53387310944674,482.69180089813517,410.70805670274154,1298.8926613073852,3024.6892140885075
563,1000.0,-1877152656,20261.290406028245,10005.787275744859,8713.369324958712,1369.3086289548019,2053.9629434322023,7141.907314527822,1571.4620104308915,1735.058697982313,4413.531596675296,2401.810846202324,3725.3943538895473
565,1000.0,-1877146115,15172.416593869211,8790.100900415375,4802.763191614086,692.170462823248,1038.2556942348726,4226.4240641830165,576.3391274310695,873.5253464620793,1771.4201392929958,1748.614987444152,3878.1088580965566
567,1000.0,-1877142915,14134.738627317029,10197.083483631868,4045.5949960245775,923.7626951918278,1385.6440427877412,3134.8014797324076,910.7935162921698,848.3799946803988,1479.7823989883461,1984.7690172330817,1752.4482311390027
569,1000.0,-1877140434,21899.01608572038,16958.214932099585,4198.891225395149,1152.4123836004726,1728.618575400708,3900.4111470984276,298.48007829672133,932.3055675617417,1964.6898811897297,1546.6587724574645,2713.0943431992787
571,1000.0,-1877137243,16416.972536515892,8574.40445021619,7501.442978160834,1287.828155463455,1931.7422331951839,6322.384461576301,1179.0585165845334,2272.135026546456,3907.962844761721,1647.4385053356477,3674.7232538862777
573,1000.0,-1877132886,11591.48624433609,5991.124256427333,4605.530629048371,512.6970115766512,769.0455173649772,4196.481016460594,409.0496125877772,683.0756788432593,2245.900532888726,740.8616007407942,3599.9536827944125
575,1000.0,-1877130119,11199.660502051192,6963.8971784317455,4299.33368135194,698.2968839380479,1047.4453259070717,3805.7553066941114,493.5783746578282,669.7658520518712,944.1290650153272,1266.7795648983904,3717.0166816757414
577,1000.0,-1877127055,15624.025866957381,11064.167200411668,4232.464363114273,603.0697198560692,904.604579784104,3898.4952907953116,333.9690723189613,599.8243281266283,2300.6657566491263,1054.5119306059678,2823.1278940101924
579,1000.0,-1877124406,21965.814591079357,17700.768007525043,3793.1674819687996,858.5764618991919,1287.864692848787,3000.91331688846,792.2541650803397,1386.612907941338,1811.8648656800658,1530.6895071142962,2218.6197028157353
581,1000.0,-1877121299,12533.24719473968,6683.626226872184,5482.274232517835,835.195641555191,1252.7934623327858,4404.06061070346,1078.2136218143746,1485.576460874915,2398.737678035444,1684.9818945423556,3357.4946590382956
583,1000.0,-1877117966,13331.840963452223,8151.24639249715,4635.111377779034,1116.518523056646,1674.777784584969,4032.644214892131,602.4671628869032,1258.5099302044732,2316.008743672794,1441.8143951381255,2761.8507629047094
585,1000.0,-1877115237,21260.456376423703,11201.895929380727,9059.514333169192,1078.909131461014,1618.3636971915219,8638.960673131809,420.5536600373828,1086.674170178199,5533.558893719998,1467.8839140764499,6185.719205454182
587,1000.0,-1877109258,22926.680431893503,13937.875506779787,7752.135399120125,1328.440919619349,1992.6613794290238,6663.597197837312,1088.5382012828134,2082.39219959985,4670.250998043393,2122.7482592449905,3584.377732508611
589,1000.0,-1877103818,17780.686429616308,13648.298317551664,3698.600678751373,836.2629848358446,1254.3944772537675,2899.913106295082,798.6875724562912,1404.9477781798755,2112.6453350237207,1132.8689676210986,1561.4642224131157
591,1000.0,-1877101334,7282.339873154722,3740.768923653406,2720.19331377047,126.5554876247028,189.8332314370542,2619.946612377791,100.24670139267873,282.30509085859285,2059.2477938896227,166.335760255931,1703.5528282945138
593,1000.0,-1877099330,16517.208459352823,8148.771617429295,7171.562502117475,777.5838495129148,1166.3757742693724,6539.093404547549,632.4690975699256,1118.6178316623923,4646.149745729465,1256.2411203891845,3349.677947976235
595,1000.0,-1877094918,15851.681797281566,9118.39126977662,6254.658230019949,946.8371385686754,1420.2557078530128,5481.667147028984,772.9910829909652,707.8551333274734,1325.8975327054745,1860.1628754580174,4956.1840147993435
597,1000.0,-1877091399,13865.996724827588,8401.334794792823,4587.939231392669,951.8737856632268,1427.8106784948407,4108.220540839946,479.7186905527234,1137.911241941206,2955.79021371483,1065.2592182422022,2118.086460435071
599,1000.0,-1877088708,27059.60678536327,19267.533676468025,7667.9075854579005,2274.015567592861,3411.023351389294,7266.884929033524,401.0226564243765,2706.8025972362325,5347.720022698675,1252.2371296250144,2417.5251615068405
601,1000.0,-1877083048,9776.250287572433,5108.832960875466,3904.8497121696028,1004.0610480200098,1506.0915720300152,3441.1232620244696,463.7264501451332,979.5469716489778,1634.936755777619,1277.8752848117554,1973.7879508150245
603,1000.0,-1877080664,21034.982461276326,10674.56275086262,9331.415520070674,1586.416104752325,2379.6241571284877,8352.893404402768,978.5221156679063,1579.473689260031,4029.26159755775,2564.434680028327,5964.167714776121
605,1000.0,-1877074515,12910.195686653788,6753.436144018735,5000.935118027708,1023.7856027973485,1535.678404196022,3835.7509092274995,1165.1842088002084,2161.611089102235,2154.592084416914,1446.9061367189702,2241.5335842561267
607,1000.0,-1877071572,13245.243666903069,8846.770408877559,4125.059590918005,769.1919341270509,1153.7879011905757,3791.379785567983,333.67980535002187,824.3412187059893,2440.4390079069713,895.2129366990968,1881.354951490822
609,1000.0,-1877068987,24194.46283307687,17218.43652808935,5960.771645278659,1088.9754148598897,1633.4631222898354,4179.659488592226,1781.1121566864329,3238.4144155879803,4269.707494850678,948.4717426237,960.303002225828
611,1000.0,-1877065003,11671.25174127846,5129.9423440561,5199.759455647196,763.9729090668008,1145.9593636002016,4747.825192627775,451.9342630194201,1131.8679296025734,3867.7982788231375,761.9801118503433,1988.154663587032
613,1000.0,-1877062295,13807.73841306571,7891.515368899332,5699.91904919073,667.6412482694042,1001.4618724041061,5381.570615594322,318.34843359640814,184.70584387091853,1102.2463065750876,1383.335915663105,5667.9928622914895
615,1000.0,-1877058980,8730.492214639446,5042.826598320025,3333.337512459646,849.1731502241137,1273.75972533617,2800.545330291545,532.7921821681011,1618.7188188339833,1567.8719893050015,705.4570417589506,1300.4051653942502
617,1000.0,-1877056684,16134.283827725732,9707.094144333943,5132.045398420478,497.70237821651784,746.5535673247772,4032.166887093085,1099.8785113273927,1739.505352834773,3394.466891320785,877.044950529639,1624.050692083105
619,1000.0,-1877053852,24037.856239600413,18567.645721235487,4740.019039910587,908.2364375326526,1362.3546562989786,4079.950965105491,660.0680748050954,1148.619271827249,2891.84152896744,1148.9371685810345,2365.4932911213273
621,1000.0,-1877050212,14277.814632333266,7489.906920629095,6590.512015325531,1049.4375447247535,1574.1563170871282,5845.959987754982,744.5520275705495,1097.1921462087616,2870.8867106589123,1818.9310250380584,4231.5465495896515
623,1000.0,-1877046958,17013.743339885397,8886.702892971418,6244.062246568925,822.2667081698971,1233.4000622548451,4943.085985023705,1300.9762615452198,1105.2855542133161,2990.371678589281,2443.444426507171,4269.3782374914945
625,1000.0,-1877043164,12874.754756558825,6896.97943517782,4702.924334390481,844.1560975432025,1266.2341463148039,3628.6280479194156,1074.2962864710653,2033.3002590163317,3342.522751437926,1464.444793049929,1448.877896724853
627,1000.0,-1877040409,19450.462887597292,11993.977587032929,6433.329998101298,834.9601865301258,1252.4402797951884,5850.432224251706,582.8977738495912,1080.2873651537861,4535.630990887278,1488.7208864807837,3232.626908299011
629,1000.0,-1877036097,17570.961896214347,12806.29581733833,4087.8437620147156,1151.05129628607,1726.5769444291054,3603.2710185611463,484.5727434535694,909.2467992252917,2178.4850835447633,1488.767350612953,1957.358220669882
631,1000.0,-1877033619,9421.872939750841,5522.37421971668,3836.298878649779,474.7041694794436,712.0562542191655,2907.7623887814443,928.5364898683349,774.5338085634214,1221.4760991428693,1077.5853653349327,2537.109610115745
633,1000.0,-1877031044,21402.078807722424,11200.478433815731,9116.516244995139,1381.313240870379,2071.9698613055707,7738.729669222575,1377.7865757725644,2699.967753260193,5473.674421432542,1734.5762298383163,3835.5164448924656
635,1000.0,-1877023864,7880.306626026933,3963.3255827898206,3197.310336256794,248.80302729782719,373.2045409467406,2740.940792784652,456.36954347214197,887.2598820895231,2196.3046841812547,257.32576225895855,1157.8874039509255
637,1000.0,-1877022067,18871.94681117304,12334.748309189401,5335.925019534914,734.2136712221168,1101.3205068331752,4505.131734502172,830.7932850327423,913.2243132746765,1809.4725612385819,1802.9965819056674,4642.505015712403
639,1000.0,-1877018517,25318.280787484553,18032.24195225253,6297.702339601203,1211.9954671833189,1817.9932007749787,5923.625195756674,374.0771438445289,1680.6331240692568,4748.158958762728,1013.2083293664061,3062.587549907093
641,1000.0,-1877013983,10194.142679791205,5252.748430087046,4308.28498951887,519.6164692819364,779.4247039229051,3853.5443595521265,454.7406299667438,480.58831480514255,1557.2616231169056,1085.1860759966603,3595.0946227569607
643,1000.0,-1877011643,9406.484242585131,5416.85159249361,4176.5163296591745,827.4884615992536,1241.2326923988796,3852.9664583108915,323.549871348283,1229.566909694868,2935.5924285702927,415.35775819218014,1504.4151487232634
645,1000.0,-1877009326,16159.153954843241,9389.429594955123,5498.004920297502,931.518341894508,1397.2775128417618,4844.9734923831475,653.031427914355,1299.4407407076665,2613.1024950020305,1464.5028144403668,3828.323053260156
647,1000.0,-1877005835,23673.21194737174,16275.746881690984,7148.780502747834,2232.0342862723924,3348.051429408593,6397.607585409938,751.1729173378959,1389.0795376030158,1284.563885642584,2759.133907767042,4981.516834833036
649,1000.0,-1877000115,22520.918631818604,17433.059727410568,4909.206397365981,1943.712488312786,2915.5687324691803,4498.873384806035,410.33301255994564,1547.0147360083802,1725.6025416033638,1695.1118447002373,2229.5038798527776
651,1000.0,-1876996637,13031.960573845545,7199.183817017723,5431.368255335967,801.571607218102,1202.3574108271528,4839.875539083593,591.492716252374,757.5170760703887,2336.6054803163765,1419.7521963587617,3939.499897702663
653,1000.0,-1876993156,11816.758684419816,5624.336479538422,5694.99217648523,771.6167945769306,1157.4251918653963,4961.280744324604,733.7114321606264,630.8907318294239,2693.4933475810835,1533.8441206649575,2938.325093158267
655,1000.0,-1876989792,15864.082230516196,7872.660309848599,6702.832855284887,978.4242865029993,1467.6364297544994,5662.895033710325,1039.9378215745617,2896.2963851368067,6084.34679802126,451.1890855719814,1331.7034768870208
657,1000.0,-1876985693,20575.306117507047,13322.697921154391,6827.300984135784,1798.3146548512161,2697.4719822768243,6149.093648297535,678.2073358382495,2531.8881297115167,4272.1627842544585,1313.1022040497808,2134.9785461142105
659,1000.0,-1876981093,24426.27123196773,19710.676939485056,4965.542776768408,1616.0830756752423,2424.124613512863,4359.9941751078,605.5486016606077,1944.4570606057332,2344.808295290355,1374.3610447844744,2226.5232042133807
661,1000.0,-1876976820,15181.674169541482,6786.409447450027,6929.098477800791,927.2983716654038,1390.947557498106,6056.990500359465,872.1079774413262,1632.1116698799542,3689.1830206875015,1200.64088400541,4027.1219647701573
663,1000.0,-1876972565,11109.80852498957,5813.094312120342,4277.313135727567,566.5605348542118,849.8408022813184,3362.881851203649,914.4312845239176,1333.2241914869328,2135.601061879781,1135.6426061351565,2214.876486662979
665,1000.0,-1876969991,15219.086925847876,8252.859839655295,6655.790221162192,1041.612120473408,1562.4181807101122,5760.031140961377,895.7590802008151,914.1796600354311,2753.4196065163387,1678.7028121271674,4066.2606054086827
667,1000.0,-1876965426,24331.16736830024,15814.471906049374,8188.532975843563,1793.6571434911273,2690.4857152366935,7584.52284521719,604.0101306263733,988.8500745564581,3377.7188270126385,2842.7157927282024,4575.347040519876
669,1000.0,-1876960000,14358.727016213586,11383.170918241285,2842.095065688886,563.9786040415421,845.9679060623127,2073.2107846523318,768.8842810365542,956.8326011142659,1302.7323033875573,883.690632106993,882.4676474679842
671,1000.0,-1876957997,11058.757358369778,5621.190876634126,4551.485633164099,831.9703563950528,1247.9555345925799,4195.381404450709,356.1042287133906,771.1138731798756,2365.9852567890225,848.5895579312124,3154.0002417332053
673,1000.0,-1876954922,17524.979981276247,9290.027403356358,7152.759276763066,931.6332264169962,1397.4498396254946,6039.925832122797,1112.833444640269,855.408693045814,3032.677948484437,2229.1014603643343,4916.362629515167
675,1000.0,-1876950359,13621.54255827421,8184.930222198073,4933.800553489929,565.961738912395,848.9426083685928,3471.8215103298494,1461.9790431600798,927.573216504112,1390.9196141559755,2481.9545060322916,2915.8340579550895
677,1000.0,-1876947309,17283.432771955697,11471.236523987398,5222.278756858223,1200.5981538771778,1800.8972308157656,4558.650934381863,663.6278224763591,1540.8811473490432,2650.090310549688,1425.1396494672044,2727.259218278287
679,1000.0,-1876943773,21342.878455548886,13231.415546563097,7613.666058777196,1445.576596050249,2168.364894075373,6892.686036128729,720.9800226484666,2579.251245547716,6644.083210035685,514.7792029000557,1360.916634433206
681,1000.0,-1876938758,8502.464292352985,4660.492409639917,2945.397773925529,307.1531026057421,460.7296539086131,2634.595364840782,310.8024090847467,550.7200019437014,2161.39686249216,538.0255376557005,1717.254530179813
683,1000.0,-1876936810,9443.3033065405,5472.792259446267,3348.8107728611158,506.2142262664948,759.3213393997427,3277.5279051421317,71.28286771898405,184.54562347661738,1264.1492334559634,730.3029619407628,3355.973174826702
685,1000.0,-1876934539,12722.162641173047,7343.098919382817,5559.997993726278,1481.5905614912156,2222.3858422368235,5156.849318368815,403.1486753574627,870.1080355618593,1233.5474298617391,1481.1704201741154,3916.8417624951267
687,1000.0,-1876931137,11195.139455651328,6828.413297442461,3519.182789326203,442.5662536750729,663.8493805126093,3398.874651281901,120.30813804430163,964.5731416006823,3018.948088007894,398.20298613489973,2136.0820252459403
689,1000.0,-1876929107,24193.979843228277,17384.9197627502,5305.574183801163,961.2492340991467,1441.8738511487206,4310.383289517197,995.1908942839658,1652.198325423357,3220.9674233950045,1648.5026747007716,2171.516174734944
691,1000.0,-1876925865,22067.44678857818,11088.683369655257,10288.627876095801,1499.0958559487171,2248.643783923077,8419.786868881056,1868.8410072147449,1716.9569108650091,3758.211018718778,3580.538925843754,6570.400139644837
693,1000.0,-1876919469,15415.06624865373,7752.017525057815,7213.044786738589,941.2559628367607,1411.8839442551416,6604.83191919816,608.2128675404296,2178.7376103258684,5399.043245904277,739.3918087871468,2313.7927377953115
695,1000.0,-1876915473,13913.223925164042,7357.711311451545,5431.405797453476,875.0176290964545,1312.5264436446812,4993.6298178541865,437.7759795992901,935.9934892736485,2904.230200908092,1020.3579445583463,3312.3350976656598
697,1000.0,-1876912161,16253.030541970758,9303.25240753996,5876.824312512782,949.2640323577511,1423.896048536626,5678.5474609679095,198.27685154487236,1182.4091427705134,4612.301071076711,880.6391629636382,2528.180817804718
699,1000.0,-1876909138,10854.418809254355,6724.194004649167,3072.4902620533326,315.33067380815964,472.9960107122395,2957.125846821161,115.36441523217161,670.0371645635557,3657.050306116034,507.480874614665,1006.9275056283872
701,1000.0,-1876907048,11134.515858004906,5614.81389402368,4968.721521476922,995.2728564256117,1492.9092846384185,4376.438103172391,592.2834183045316,1726.4301061665815,3897.7280765087726,534.1212345402782,1134.2561378093278
