"tick","Money avg. 1 Producers","Money avg. 2 Internationals","Money avg. 3 Wholesalers","Money avg. 4 Retailers","Money avg. 5 Consumers"
71.0,549.2773157744087,36984.7444172444,22616.766738097034,3280.3727730091377,7042.82514069873
72.0,547.2896901718545,36883.101194274284,22596.914543614592,3254.2523392607686,7148.424881716088
73.0,547.0666394485413,36778.957971304175,22639.21334121014,3217.259189857493,7224.161641408593
74.0,547.6517845736394,36673.365977669484,22686.527127028137,3179.867551579774,7296.558997827693
75.0,549.8330546794703,36565.969909554085,22674.687900792385,3175.161540961222,7375.970245043485
76.0,550.891290063599,36460.55106715571,22590.056781490675,3208.5274338059608,7466.944927888708
77.0,552.3198504564945,36455.16452608071,22464.817526483148,3234.9524528413394,7527.228365366508
78.0,553.8873639015434,36451.89651536335,22336.9231445096,3295.7291150194333,7552.475512535023
79.0,552.2861288674691,36455.51564816924,22206.382609868007,3381.020457312549,7552.317723825003
80.0,550.6767521282403,36353.01306722774,22182.600926638588,3473.673519647979,7544.054449404473
81.0,549.1198457321287,36250.510486286235,22163.737102801228,3542.08763072072,7558.455281738497
82.0,550.1178719389013,36145.25790534474,22267.422400904718,3492.2727008180927,7611.280825034498
83.0,551.6606829726999,36038.60688196108,22375.631239509188,3435.3585716552225,7669.499637419003
84.0,553.638544818186,36031.509123526215,22387.16084157781,3396.0541626558183,7707.993244076068
85.0,554.3900799489815,35926.29712015315,22557.465042878277,3313.7151484570586,7749.141957172133
86.0,554.1454139500225,35922.924467296536,22438.278680193802,3366.021485971554,7782.307630665487
87.0,552.4110565397198,35923.389228854765,22437.833030455924,3327.5996526958784,7826.856667082081
88.0,552.3416323617569,35922.98391218613,22436.00626860099,3292.7720423238616,7866.977185540995
89.0,552.783567032848,36023.06903227947,22333.897168525564,3245.2716773778025,7917.201863406561
90.0,552.2700484703606,35921.081103992095,22491.575587395535,3162.8132399946303,7961.138879470529
91.0,554.5763082023109,35814.79746568116,22528.314274051656,3140.8550721166666,8025.299055779389
92.0,558.5408810729236,35705.20851493539,22629.036822983428,3058.965498750613,8107.609676022775
93.0,563.7390127090596,35592.48087787231,22737.13830844143,2980.1135831456286,8183.155802817328
94.0,567.4226764148407,35480.27576300308,22786.164114939853,2962.931316653572,8237.789985201392
95.0,569.381609505787,35369.24645567985,22900.58278993017,2943.30802231612,8253.233886434624
96.0,568.5140772508539,35261.45706706433,23020.176105874147,2942.0405707450936,8248.464880202935
97.0,567.765539756912,35154.16317064247,23131.349698142243,2964.947123009949,8226.4277785201
98.0,565.9382485917359,35050.19133535452,23249.73036690041,3003.470540126963,8185.9596670359615
99.0,564.1557319879105,35049.262318008026,23274.389397871895,3016.139925067425,8167.832178554558
100.0,562.4511880008855,35153.01831942469,23259.820340941016,3006.3682762249714,8129.561142223474
101.0,560.8506856119047,35361.515983869715,23080.373203775533,2952.4843731698074,8173.603189163917
102.0,559.4007740110886,35571.48796458422,22956.434471617195,2847.677394158918,8225.399332989562
103.0,558.1413081868233,35684.436489106534,22925.409253345082,2734.8800358388485,8282.816897429188
104.0,559.4989846243594,35584.902359406406,23084.271509947215,2604.6573394088405,8366.060001064208
105.0,566.9102238613496,35475.60359003642,23312.77288251731,2442.5431990301813,8434.390563208648
106.0,568.8462378505258,35373.13419807053,23431.06349027781,2333.3254245350063,8522.418240036613
107.0,567.1564123583828,35275.90294056505,23481.27810524223,2272.898939416689,8606.589821330746
108.0,565.172607600424,35278.67168305957,23432.695694399154,2214.4958815602436,8687.602480450378
109.0,562.8757606605379,35283.664598433796,23307.72165833578,2206.2255622227635,8766.243388632414
110.0,563.7774070030254,35181.20638989058,23213.467223013075,2247.5990413643126,8841.90945657299
111.0,562.7725994971582,35080.586105913506,23178.586186394437,2273.8769404664054,8895.000156685215
112.0,562.9140814232453,34977.872516090516,23145.831728820467,2314.9132784044195,8933.447696843985
113.0,563.8145208988409,34873.39132454796,23115.848340016426,2390.4132898914513,8937.172777236701
114.0,562.8949634535257,34770.884959034476,23089.18786009887,2472.886214798965,8933.431446547824
115.0,562.0700946517181,34667.978593520995,23065.12144821164,2560.1455344421224,8924.281691518821
116.0,560.5378965020672,34565.922228007505,23102.326074817902,2582.0697255702453,8940.581557768686
117.0,558.3622572934491,34464.915862494025,23073.192722939206,2633.5255629144135,8972.056985172196
118.0,557.1101725256538,34362.659496980545,23045.451754256574,2671.4500926345654,9017.009607585918
119.0,555.0690066979101,34261.45313146706,23019.786642635896,2708.9315963100235,9062.340817759652
120.0,553.1721975327905,34160.24676595358,22995.660337599205,2731.551117716524,9122.249136687285
121.0,551.455769003682,34059.04040044009,23031.91152427546,2720.0226054507375,9176.845577500611
122.0,549.810470035291,33957.834034926615,23007.56151340992,2732.9329396299036,9247.774018140706
123.0,548.2369552241262,33856.62766941314,22986.172756744054,2748.970524881173,9314.41358696189
124.0,546.7507617686983,33755.421303899646,22968.252033673714,2768.0573860279897,9377.223987260244
125.0,545.3332702970401,33655.21493838616,22953.003649115843,2780.363398378321,9445.820614769284
126.0,543.9514638975073,33556.025605018025,22999.64150486384,2785.9189452519777,9481.095534288741
127.0,542.5696574979746,33556.83627164988,22879.70098010442,2808.9325543646937,9543.935986171311
128.0,541.1878510984418,33559.35015281597,22817.424905355296,2793.036821305409,9605.590399308341
129.0,539.8393780322424,33460.16081944783,22860.329786604547,2765.0567580853867,9676.423126323376
130.0,538.5315141958577,33361.971486079696,22965.93479982979,2681.3887559323275,8383.324880618224
131.0,540.6036412225473,33258.78215271155,23136.357230097397,2557.164714961038,8470.913275731624
132.0,537.2478754748295,33253.70143487121,23082.648525545785,2524.7932550834676,8551.242989187434
133.0,540.112381867316,33147.738850526366,23132.523949868526,2545.5347025547335,8583.930252974584
134.0,543.5053178435652,33039.7805914389,23187.122651693462,2604.457274759413,8582.718499920227
135.0,547.8287672852903,33028.87854592623,23205.431458158007,2608.776980712203,8593.258865811113
136.0,550.405277444419,32919.399229398005,23326.342269498935,2613.6286070315,8601.387596962135
137.0,551.496840830166,32811.29854662017,23388.563942674125,2667.1676799326237,8602.482106323956
138.0,552.2873158444746,32702.944345309123,23457.119733116593,2746.7524787375905,8578.482108280152
139.0,553.148304755004,32593.66773301037,23530.362575682808,2819.36844102483,8558.485861706025
140.0,553.1148372783932,32486.002820978116,23606.292058823863,2804.5991414560535,8611.761451057146
141.0,552.1654008151262,32379.21580586055,23662.115214399855,2804.84140359728,8663.712208382689
142.0,550.1984877201229,32374.676902418745,23553.901084831152,2801.6032927745955,8756.14999642505
143.0,550.6289869224877,32266.783480533086,23606.135601079655,2741.710181494691,8861.823127738176
144.0,548.5038760666321,32263.639155833313,23621.982821870348,2689.512152166156,8924.835945215647
145.0,546.3688964845173,32265.05010646535,23638.481649511035,2575.55343597005,9036.931288782562
146.0,547.1740709094103,32267.32760746846,23594.986213519296,2513.755227836974,9135.635153997882
147.0,546.0499536704287,32277.04759748079,23544.115624585225,2475.275007835292,9215.744312437373
148.0,547.4333589418225,32485.828262998923,23288.74826981192,2460.524374033895,9275.272153100641
149.0,545.4862658389026,34081.72183384012,22985.813914457452,3027.556085748363,9281.779410141855
150.0,546.92873821338,34062.054225227854,22791.03677944801,3145.594964081381,9288.567415059093
151.0,547.1681196267232,33963.11622224811,22694.16679654068,3273.562352943972,9286.482233411924
152.0,551.5439414178213,33857.749369010795,22657.840032222364,3366.869960343451,9286.33024409213
153.0,554.2682673056456,33753.049490127974,22625.769209013695,3417.674858148517,9328.29323057889
154.0,555.6982129746976,33648.77985005605,22713.74412505015,3380.1441748873476,9391.30467001292
155.0,556.7871496665488,33544.678471626816,22867.234219430753,3326.326190948697,9433.527477035086
156.0,556.815069275309,33441.77930802531,23026.359935947323,3329.4631548397297,9482.72142159106
157.0,558.6419717935602,33415.511594483236,22973.261968202318,3314.88851749697,9547.613993894305
158.0,556.9573165000268,33394.84344508173,22913.731982400615,3262.109708291994,9653.57484949114
159.0,553.9901729231431,33293.87094031723,23031.7595576629,3149.8281941429796,9750.43273125802
160.0,551.2275274306786,33192.898435552735,23155.408170856732,3060.094748018693,9821.45177678863
161.0,550.1545395183048,33089.92593078823,23229.04388516496,3052.718856596878,9846.441576157371
162.0,549.9692042998282,32987.414634319335,23306.58700610058,3052.12140571768,9862.535858541452
163.0,548.1222615624575,32888.89662870856,23387.946524081213,3038.8854298901524,9889.107006494754
164.0,547.5256516516981,32950.55825795672,23255.758876337542,3065.7569671239694,9914.052491685983
165.0,545.8609965511075,33017.645471206575,23119.763083495094,3084.389433732086,9946.136506791629
166.0,545.1398143791791,33084.526516837825,22926.394697531323,3146.6186712773,9973.240510494445
167.0,544.2244771997991,33155.03654726055,22825.677915356475,3135.4688137149938,8786.647045499893
168.0,543.1927106403535,33143.46871376884,22810.43854452679,3114.8833914570964,8851.807226708459
169.0,545.314794573109,33129.04306258912,22844.835587627225,3034.1534940285196,8937.30343292116
170.0,550.6730958017414,33109.92958449063,22930.30430334632,2940.3054812953437,9001.6101979732
171.0,548.5488390038802,33004.955329317556,23106.22516424628,2821.513653775462,9083.559944062947
172.0,555.7022485638906,32894.29692505732,23288.8918044975,2727.911383539044,9139.668687846166
173.0,561.9564955112489,32783.32888430845,23474.18591536854,2621.8500992108925,9204.968744657768
174.0,561.6225184471919,33967.03117582342,23518.742888240962,2571.2859273018603,9259.28280900861
175.0,560.1262511121113,33936.50032075171,23503.305715129456,2930.31210092417,9323.42251357631
176.0,557.7834720941092,33838.44782437286,23523.94851085809,2933.919593444153,9390.70871223183
177.0,555.5014339943558,33740.39532799401,23495.844783184442,2968.624731776425,9458.62968625251
178.0,554.5886151078672,33640.6761649485,23518.689041646026,2983.7598487979913,9515.915423174805
179.0,554.4164616715034,33539.90623041132,23594.863927587532,2968.955450056304,9571.04081747872
180.0,554.9580109244994,33438.00506280435,23677.018418849973,2947.8197095439696,9629.555745397185
181.0,556.1470003501776,33334.90132202431,23704.243198876073,2993.053638523617,9656.855758887865
182.0,557.9068493977309,33230.528459898815,23627.16849870305,3520.8383540432283,9720.10633101659
183.0,557.8769105826635,33127.85112166849,23550.563798530027,3616.564380669749,9780.02228917498
184.0,556.9366759907056,33026.66205398406,23474.446289466665,3672.935528492036,9874.919999917542
185.0,556.020443567864,32925.22686628894,23445.832904255338,3681.4418676549394,9982.66394758272
186.0,554.2969581097552,32891.3358071699,23339.929192140837,3689.126128148122,10090.215612956526
187.0,552.6412792721173,32790.77808138419,23314.386912678936,3672.0039034680126,10218.437706811268
188.0,551.0938893747563,32690.220355598474,23339.003142394096,3639.930972247145,10329.328412605957
189.0,552.7917483895941,32585.495963146102,23367.37034797274,3591.2789453061405,10452.918216712056
190.0,556.1344462901488,32478.67859303571,23447.82564883664,3504.6726082638565,10578.63849196674
191.0,558.4534284120721,32372.934858760727,23478.937153653776,3488.6411849036003,10675.332526419574
192.0,559.2689819929191,32335.64831153564,23577.533778814297,3376.2711601894966,10766.374358764
193.0,558.5945710090394,32300.64225070507,23730.481913604253,3274.0200730377746,10813.909284900426
194.0,556.8481135769413,32268.295529090297,23890.7212759913,3156.752122616821,10869.225440960003
195.0,554.9588011486928,32169.358521299102,24141.071891273816,3113.7022977953966,10854.206186956502
196.0,554.2666860996238,32136.841659404363,24322.566865159817,3098.412285710687,10808.897991612217
197.0,554.1737035473722,32242.331507716364,24349.19288297127,3050.482128158563,10786.036437623665
198.0,554.6650304988755,32286.058119514673,24452.37813148577,2992.117362720533,10767.849721835191
199.0,554.4371828577155,32336.387041403486,24647.579697920097,2856.8449986970245,10753.343415796502
200.0,555.2100652657701,32390.271709217042,24688.927111894205,2835.7448080752197,10727.360932528632
201.0,558.1814677916166,32372.953378727252,24843.086247800882,2727.3639258447365,10754.713326471807
202.0,560.4113564622651,32271.842885597875,24980.91213919732,2687.1292768527937,10793.080030521336
203.0,562.6447969486231,32171.08566771398,25122.08626825038,2601.682204139904,10868.189477973536
204.0,563.582303949006,33262.58925215811,25085.163608055576,2567.6214770535003,10958.86920161949
205.0,563.3072567159406,33284.314897589706,24844.209841706805,2634.600925254452,11034.980093482462
206.0,563.1075902531841,33364.423605929136,24516.550209299363,2699.4892051727848,11113.766201398383
207.0,561.2559440959465,33329.980989915304,24344.638613770087,2763.733796609312,11194.050119990161
208.0,561.8740286898195,33292.61711700313,24170.100126891724,2832.1097418140685,11271.680767845315
209.0,562.0898051397751,33257.94815359752,23989.02542635044,2912.0852912825376,11340.397470837608
210.0,563.9523588928394,33158.87335199973,23892.107012285338,2996.9518723816436,11406.406118200264
211.0,566.2993171268029,33058.33433096619,23795.18859822024,3114.353447536865,11445.010259832361
212.0,570.7600590222889,32954.29402452466,23699.210184155145,3270.8184368725683,11450.025583535262
213.0,572.7116953342206,32851.61782735806,23605.129341096534,3369.929679774284,11505.839205101925
214.0,571.670893907987,32751.352748478526,23607.490718060908,3348.5916763510363,11608.847285649681
215.0,569.7829184829341,32651.726948487576,23708.084854027402,3261.306659710873,11709.64534066782
216.0,568.6959522080118,32551.15829135377,23866.140815716375,3127.5950063114874,11816.683524413398
217.0,567.9062402424162,32450.18979483297,24030.63442763135,3000.1272060220645,11915.405971729711
218.0,567.4103968237506,32349.39125427626,24249.79056648516,2884.6495810973397,11970.53401152651
219.0,567.2195590130799,32248.769590590247,24480.25933091935,2760.0542810598836,12027.088522195181
220.0,566.436890482085,32206.381304386032,24575.934870472876,2704.809526147489,12057.295674904155
221.0,565.7841896845969,32165.132138830748,24577.35157313608,2761.925596367139,12045.863037708335
222.0,563.9788883571885,32126.5285575943,24512.2809566332,2868.576597255747,12030.849193073864
223.0,562.2441012024185,32086.25455710437,24396.992628077875,2985.085973932292,12040.587549160082
224.0,561.829396262344,31987.983083044244,24408.928501414826,3074.3405538852967,12045.194683824804
225.0,562.0459545775765,31946.577683403208,24388.52979400163,3425.3619351387174,12064.306992337786
226.0,561.7308484661004,31905.77126691285,24369.098994519332,3459.7961461510417,12081.325798149464
227.0,562.7979239658854,31863.009356731814,24301.56506861777,3539.386923537316,12082.337812297239
228.0,561.3943516380849,31766.076017979347,24314.587639630357,3580.9963372871275,12120.25000519547
229.0,563.1590355935973,31665.514849387328,24331.973942952187,3577.7685157228943,12200.968027892384
230.0,567.411311494159,31618.66987364148,24320.44276083599,3514.5787599783694,12311.018678577731
231.0,572.2276943076083,31512.985065936395,24385.535910802122,3451.9246469308023,12422.064652409867
232.0,577.4091183386334,31406.240650009724,24550.832210468885,3328.481668291654,12532.192712770462
233.0,579.6744824745446,31302.59627954018,24674.591268773573,3254.0113774956276,12619.782656957457
234.0,578.9609893315462,31259.223770037417,24724.72732004367,3178.0212154211576,12706.085835166738
235.0,577.6680033497692,31274.655961297754,24496.78613930011,3144.404744842128,12748.018413877644
236.0,575.6922807725502,31235.82172219844,24528.716357006564,3136.6367271659183,12762.508965211422
237.0,573.6807133479192,31199.197491706243,24507.16936344897,3182.8565691375825,12760.351716844836
238.0,573.0024373502569,31219.832621861602,24329.04288281485,3289.284874594334,12763.589228522145
239.0,571.1634361805816,31180.710881140087,24219.931165325423,3381.565042405676,12781.413524833277
240.0,571.9333670297465,31080.388673759135,24217.87621185227,3460.947876939284,12783.29997530843
241.0,574.2019635058882,30977.90846355991,24219.0242541359,3545.2977615574146,12779.219970962595
242.0,577.7822769739614,30873.09672452835,24222.914649663828,3625.935536828755,12777.770208573973
243.0,579.0931107523419,30769.699258705063,24268.100983552155,3631.728376290011,12820.868576957198
244.0,577.6984450133368,30668.604685127848,24272.05877821484,3659.3288637182322,12873.188922920748
245.0,576.2330700351969,30567.35240795023,24319.11675391422,3596.048808216345,12984.874485009093
246.0,573.9944852259014,30466.83644828322,24365.1168629652,4019.612820210458,13115.10942260446
247.0,571.8545922451246,30366.320488616202,24455.384308376713,3896.9729960949285,13244.72228117102
248.0,569.8631589797145,30265.80452894919,24591.840935992055,3765.8551011164327,13347.852790679764
249.0,568.0677755433903,30165.288569282176,24733.76132254041,3638.0742383843144,13444.434612583258
250.0,566.4961426476161,30064.77260961516,24835.597627608906,3575.1157876842967,13514.728145546596
251.0,565.0778061381316,29964.82807851957,24899.96585548481,3593.18490325032,13543.416202163065
252.0,563.7602497554712,29866.038576855746,24922.036457266433,3679.1444083284064,13545.761166091836
253.0,562.44698906054,29824.391932334776,24919.761875091233,3746.9778203003134,13533.48327280628
254.0,561.1337283656087,29841.105373846844,24851.35051003365,4014.1220699743867,13543.360278667711
255.0,559.8579676706775,29742.31587218302,24866.852715768306,4083.032568940328,13554.864011692196
256.0,558.6511539587813,29643.52637051919,24920.07374489568,4125.415647138416,13566.122958760923
257.0,561.2371668252866,29540.451154569648,25017.83184979613,4114.495419114236,13598.412077006242
258.0,567.0027884310148,29433.096283416085,25124.132347619274,4067.444223944179,13661.058273801751
259.0,570.1266258883678,29327.465856530875,25232.02149432598,4013.3148916692567,13730.147543194978
260.0,572.5625414711732,29222.317122782984,25335.689043417908,3956.2628207261587,13806.222534955134
261.0,572.9926939931157,29119.246661712717,25483.917971006274,3859.501829656096,13889.368861571365
262.0,571.5139008451343,29075.653552117863,25567.589220873117,3799.068726949449,12393.098559684724
263.0,569.9175092384713,29035.48237527836,25606.320032652973,3773.6448060045223,12436.958075616833
264.0,568.3014206265912,28998.382298563647,25521.121318500176,3849.4526524896924,12470.981561789558
265.0,566.6836387885926,29021.31745346003,25490.857534597624,3873.4738900880543,12467.187350568383
266.0,565.0996472375535,28989.86625065107,25432.300969176984,3959.1417895578425,12467.350119271416
267.0,563.6133954774181,28891.022008281616,25414.11363461326,4008.9190433392932,12524.767323436921
268.0,563.5053716816476,28790.749194483593,25477.014986159313,3996.7197632697694,12584.87483035278
269.0,567.5959398998128,28685.54720168451,25584.170046845597,3956.029628924113,12642.301882133592
270.0,572.4795785468331,28578.938793518948,25700.39724624407,3900.922429416078,12707.323254966985
271.0,575.539913163703,28474.24285563578,25864.58296642766,3836.7259710993167,12748.793463666763
272.0,574.5450393837674,28431.480798574958,25932.161319206178,3784.243882797776,12800.067857107902
273.0,572.7121185540003,28449.217901527572,25891.03859412639,3743.771100941758,12866.828309340819
274.0,570.8153953581872,28469.90784911984,25533.054282672165,3704.864592249801,12913.911753167142
275.0,568.9284282531873,28491.939474699662,25472.953361952616,3713.3121634056965,12944.73364990292
276.0,567.1472592930076,28452.76753205371,25470.862298386946,3716.878286613528,12980.994309430418
277.0,569.7954954311934,28410.077247319536,25465.5821332356,3730.522548032312,13009.817959698175
278.0,572.8741900084756,28366.883072314416,25444.148288476907,3753.470758342986,13041.91875466319
279.0,573.749427598319,28323.38368923288,25426.361650863175,3790.8086875285126,13059.512843572042
280.0,574.487646494749,28222.737610729127,25463.61141021311,3820.207135947301,13084.943218703444
281.0,573.0916523304563,28124.406497184584,25469.786058381003,3901.5788142102465,13088.735073847569
282.0,574.4085904133123,28080.32344860456,25422.523857908825,3909.962235392757,11855.964611133895
283.0,575.2505855630925,28038.074114508287,25376.042239635957,3906.337134448587,11939.930883528794
284.0,576.3761411055635,29498.277082446486,25396.14830043467,3846.474900597682,12020.371768741656
285.0,576.6284433232485,29554.131055481434,25190.64905386772,3885.4375724423935,12098.042766626502
286.0,574.3994003373888,29614.476326676628,24981.563305268297,3933.5673162327284,12167.102967798033
287.0,574.5012058463419,29623.787699697787,24826.105806755688,3982.044006727857,12235.24165677266
288.0,572.7438423417846,29583.584391160282,24765.695928039368,4037.0316426620975,12271.189583455185
289.0,573.206159240688,29486.473058894142,24769.724301148806,4114.699590417024,12287.056267771748
290.0,577.1450815596684,29385.60255886531,24687.258351481756,4293.432033117987,12282.688531144518
291.0,584.1056233700376,29280.741981744966,24605.79954467185,4443.419842134928,12301.592825975513
292.0,588.7750835819909,29176.625149855558,24527.04117300312,4526.70099589792,12374.156981945687
293.0,591.645831790828,29073.079979467748,24551.782325965178,4457.713607133183,12498.343539570122
294.0,596.4991340057517,28966.53672734586,24748.378535318596,4242.747033120726,12620.70885469316
295.0,594.9470514326008,28865.082639776592,24956.055100367146,4020.4285911712263,12741.771100210613
296.0,592.2037433327357,28764.67142840573,25140.059759957323,3876.60084282009,12817.003190677451
297.0,589.6414059429333,28664.26021703487,25333.039542078204,3755.1288853054375,12868.42438558881
298.0,587.2987114504049,28563.84900566401,25494.03510843938,3676.850706895946,12907.579131323433
299.0,585.2139541310684,28463.937794293157,25585.219413683935,3690.572152075066,12922.308413256194
300.0,583.4455508628498,28365.04359187122,25364.240497759016,3736.3596879692636,12943.956355012655
301.0,581.9820365999162,28317.679583449044,25348.73359721491,3798.9983861549044,12952.66710384858
302.0,580.5928959865615,28323.033353739258,25244.465583291465,3883.0531853798857,12973.901575646407
303.0,579.2373461627384,28380.224084292324,25117.119412697342,3974.85627731736,12965.393764576776
304.0,577.9490122769408,28387.117431986415,25039.30771702125,4046.895863946238,12971.985687764276
305.0,578.6110030261902,28342.811678583123,25042.828111359177,4050.715761643366,13007.215411449635
306.0,582.4587931794994,28347.139728501705,24998.93682486647,4084.319295087087,13014.918476535186
307.0,588.0480404430789,28297.474631015466,25035.04726848018,4072.588725590206,13034.055225843163
308.0,593.9693060368326,28247.703003589326,25037.991346944957,4067.4685254649376,13072.306615058855
309.0,599.8264308058472,28143.491314378807,25065.80529982708,4052.3390205860196,13140.418426844473
310.0,600.7647877672771,28042.81529250874,25119.454908992677,3993.203927617621,13223.868833781926
