"tick","Money avg. 1 Producers","Money avg. 2 Internationals","Money avg. 3 Wholesalers","Money avg. 4 Retailers","Money avg. 5 Consumers"
128.0,546.8738070462341,36539.19541058279,18228.009287156157,2845.4127815907686,12723.375715050424
129.0,546.3875671655109,36437.72585002726,18167.692428669834,2875.373872347019,12792.939772207385
130.0,544.3152250709012,36342.898298535314,18036.888412187003,2930.0857825773032,12893.108747952478
131.0,542.3007574152186,36248.07074704338,17906.084395704176,2958.6112172925455,13011.152982876118
132.0,540.2721144993584,36570.2315054194,17462.539146820374,3036.9279574672664,13097.057519913622
133.0,548.263259646239,36455.162932199135,17322.548356635765,3078.515053474476,13208.593596673876
134.0,546.0234784110726,36357.09681723066,17182.55756645116,3216.638769261356,13256.43998160041
135.0,548.2285934915609,36252.493562738426,17042.566776266554,3368.3531636810694,13295.225914105058
136.0,545.9863686667487,36155.38167822868,16906.70881916403,3450.081142185313,13381.717405777265
137.0,545.6032602920166,36292.82385517581,16593.57056107429,3432.0591667720505,13535.014366055864
138.0,543.5585565170917,36195.14209130805,16868.26562277405,3159.519890568073,13583.516470609879
139.0,543.6805828273123,36093.612890490615,16862.105626351673,3053.484212586506,13706.263498082855
140.0,543.3569842947991,35992.54938619704,16850.144551739413,3068.072418783095,13754.645536293603
141.0,551.0755360878294,35875.00211375069,16895.72303636115,2885.7807463584872,13896.78511943315
142.0,549.4236120278324,35773.25300235525,17161.727603754647,2557.147915185834,13990.603772926183
143.0,547.814439516012,35671.50389095983,17154.259979353414,2569.716996740512,14039.788648696223
144.0,546.2541786901814,35569.75477956439,17403.36824925225,2173.047510150547,14193.085608974825
145.0,544.7587030801574,35469.339001502296,17583.25104910135,2087.984793910535,14182.632721457243
146.0,543.3414790712083,35368.923223440186,17711.753678808684,2046.8936651669094,14175.355489797996
147.0,541.9749755386655,35405.22476430557,17554.453751117704,2004.8282533269594,14292.316513905267
148.0,540.6223751181551,35308.1929718376,17495.394445378217,1937.330062718934,14425.666484744035
149.0,539.2881861409234,35549.559738783435,17117.47665160577,2161.1978002260194,14408.596678375001
150.0,538.8098534118138,35450.86127964881,16985.902434131585,2239.145364785389,14489.233377315872
151.0,538.7262749733693,35351.35836413735,16854.3282166574,2353.289704128834,14545.738893067362
152.0,538.8871108616717,35250.99036957776,16722.753999183216,2391.473191478099,14656.396852202626
153.0,549.2323938277714,35129.7250777655,16591.179781709026,2366.561557172064,14809.693812481228
154.0,547.9142167257636,35027.93050553421,16459.605564234844,2869.2899679695092,14611.80323399441
155.0,548.0285348816745,34923.050106185605,16328.618846760655,2932.2700248886877,14707.54152362607
156.0,546.484628415842,34820.761801615554,16197.63212928647,2995.6497083846552,14803.58935354776
157.0,544.8255751751358,34718.4734970455,16125.395411812284,2985.1480167295895,14910.556427196403
158.0,543.0616065007267,34616.185192475445,15996.242476592655,3049.595196313511,15006.257586685719
159.0,541.2418642400239,34513.89688790539,15874.296853625456,3152.39771865235,15076.388517671758
160.0,539.3693460230575,34411.608583335335,15939.380195500627,2948.6488170450493,15229.685477950357
161.0,539.538555752081,34305.11382808245,16541.816537163224,2206.173331628279,15382.982438228959
162.0,537.6010348436927,34202.15249140314,16790.43370855546,1968.6503076119022,15431.223035281226
163.0,535.6683429011591,34099.191154723834,16673.976941279834,2016.3303603155323,15530.430127163952
164.0,536.2633958913304,33991.165419385965,16744.282583139993,1829.0138715100015,15663.856030050358
165.0,529.4492406606195,33887.39377892129,16630.776594511226,1891.8192013443738,15755.239827702086
166.0,527.7189768062773,33787.65875397161,16905.092718420095,1489.2755783620344,15898.9830889623
167.0,526.0718112673037,33689.34469745307,16791.586729791332,2001.8017391675726,15689.804961119877
168.0,524.4595778419238,33994.69219243464,16375.922077537483,2073.344279765449,15775.611579155038
169.0,522.8927620825231,34038.474979029816,16147.53778801695,2294.972817449976,15763.145418800354
170.0,521.4319622599639,33942.10551697012,16084.988463481655,2359.8267223139337,15816.875805164584
171.0,520.0698353860895,33845.73605491043,15964.310689955922,2601.0637164946584,15791.717465317637
172.0,523.1461717311138,33933.522285172956,16062.724304100586,2337.7465261404946,15860.335275075975
173.0,524.0788624162972,33830.23564722431,16001.232067282164,2245.8016649235533,16013.632235354577
174.0,522.7193678927789,35298.53095940769,15942.14468985031,2191.679941842853,16140.23503872963
175.0,521.3068406967955,35203.31101714242,15889.28940705148,2843.9872270862825,16253.781037217348
176.0,519.833116575704,35108.091074877164,15769.532042744084,2892.3827408725056,16345.255758620275
177.0,518.3099574028633,35012.871132611894,16038.77202513423,2633.1298596598963,16435.089119556018
178.0,516.7193197453761,34917.65119034663,15919.014660826833,3486.4228006413323,16526.87497846041
179.0,516.6900560839132,34819.53595875038,15799.257296519438,3580.426069441375,16604.114293724484
180.0,514.9382247608851,34728.01305834223,15680.68679196431,3630.804790968344,16710.745434903376
181.0,513.1190756862867,34636.49015793408,15562.11628740918,3700.775999540071,16805.608348210142
182.0,512.5862341700878,34958.61802175397,15146.202943073686,3613.0324428709105,16928.02586854546
183.0,510.64430135863506,34866.714633221156,15015.41159207772,3790.9838179528606,16951.97981305253
184.0,508.69478373421225,34774.81124468834,14884.620241081755,4005.522327018223,16951.735404744984
185.0,506.825380750078,34682.90785615552,14754.416390085791,4062.8047592225557,17056.517461654457
186.0,506.85692408938695,34587.88483322484,14626.62293756648,4077.3432134200043,17190.507437833094
187.0,512.5442136760533,34482.48426536686,14558.188789611537,4032.7995545626527,17324.89633381164
188.0,516.7007752727334,34377.62874737207,14672.670022291448,3883.694041274942,17406.999900966708
189.0,514.9591421555715,34281.48680297905,14614.090964920626,3833.613265147209,17542.54575157385
190.0,516.4467746924646,34179.608494883694,14557.776892046335,3755.762027625581,17695.84271185245
191.0,519.7741637913058,34074.393860244745,15144.470386249146,3230.195616644565,17719.090655357966
192.0,517.7822621811295,33977.900168071756,15098.175974391674,3265.7308334463814,17792.05271496538
193.0,515.7630371441924,33981.406475898766,14888.342693946925,4381.592254814813,17924.453798684484
194.0,513.7963213439583,33987.99777782261,15479.05938629402,3690.7558949692675,17881.284267782663
195.0,511.9481299399138,33891.50408564961,15434.016159473987,3825.4498364106094,17911.27310916659
196.0,510.1619375265052,33795.01039347662,15582.921640372988,4024.369792515724,18046.27618293961
197.0,511.37739240676956,33693.32797814639,15545.082457391094,4137.149044521971,18066.206844068212
198.0,509.67101233073595,33596.004090268245,16046.87741090804,3561.0748009523854,18185.923876890603
199.0,510.72671388241906,33494.91089171057,17772.72971897836,3157.719984010775,18325.666687750174
200.0,509.996961556517,33398.256353275356,17779.68752388845,3016.7717998507696,18469.63031469544
201.0,509.326202937966,33403.02690510871,17721.723253759556,2967.062679951501,18544.01939025524
202.0,507.71681704728405,33511.64699119616,17469.794476366387,4042.732206348204,18654.805108984867
203.0,510.98525255405605,33583.367043264145,17476.652413538643,3987.241303850953,18625.612742827238
204.0,509.37134314946104,33492.54448659095,17424.92748752389,4062.5683329911362,18689.299536902327
205.0,515.5571477479941,33666.11651925636,17104.620620343598,4092.870515361704,18814.38558442776
206.0,513.8640170543378,33734.78646961075,16870.944564237478,4268.2135540734525,18867.331723493175
207.0,516.5199233563271,33636.085133728644,16856.880634917634,4124.038421445676,19001.945677218086
208.0,515.9314489573455,33537.72396951696,16748.75987246388,4175.975349128963,19117.190666439485
209.0,517.3138882026074,33638.257673419925,16480.529701593903,4210.612882515965,19241.545299919944
210.0,517.0818663487372,33540.62339930949,16367.705725267928,4436.8652777953275,19270.815359425782
211.0,518.5715718305623,33438.61043136596,16254.881748941949,4507.303622705916,19378.117608613004
212.0,519.458775167643,33336.221566633554,16142.057772615972,4632.257001081447,19459.128871735706
213.0,518.5999048843141,33235.84425554272,16032.665110411594,4638.072404014751,19599.909382314567
214.0,518.2889409812086,33133.44902256943,15923.742448207215,4813.142266072934,19656.553275797836
215.0,516.1390412271894,33033.831633616544,16159.949511570083,4263.455101152168,19789.824262572085
216.0,514.5729846102199,32932.94462423981,16102.038970020734,4258.7860534456995,19894.05997616589
217.0,511.917520863123,32834.05308104785,16197.900877464768,3939.495325700371,20028.214609646348
218.0,515.0740161058691,32723.682589812997,16298.616937832525,3598.6771824892926,20171.052851190383
219.0,513.2960767581203,32621.62050497018,16293.689413538303,3500.1737518584423,20280.930095807063
220.0,511.04292370263363,32520.67890449712,16527.02492508594,3159.5734924325966,20314.707591782837
221.0,508.91078369218417,32420.737304024056,16592.515093367667,3015.710434504705,20387.574468504044
222.0,506.80563391766543,32320.795703550997,16696.22637085273,2798.781628670396,20465.072117570373
223.0,508.5374757847442,32313.26445502724,16519.39832420542,2940.0999275770187,20531.549783447914
224.0,506.540357952346,32212.108510866066,16420.220277558106,3221.055173330541,20528.486337896473
225.0,506.95332590059013,32111.818476341192,16368.042230910794,3657.625037868768,20409.719664950095
226.0,505.1510308514876,32015.440732043273,16268.864184263479,3683.9218340749585,20535.280425782075
227.0,503.3362358023849,32471.402787917345,15727.814297478573,3909.788177806362,20561.502519652466
228.0,505.27771119708,32367.525043619426,15615.656265527217,3979.6847111897114,20665.70951869688
229.0,503.4826219096561,32269.947299321506,15503.498233575861,4043.1638833404104,20774.395798873895
230.0,503.6060527089343,32168.61546626403,15391.340201624505,4018.40113583961,20927.692759152495
231.0,504.528704215147,32065.25000418839,15279.18216967315,4247.974629169991,20953.929667804063
232.0,502.9832996728753,31966.24167551675,15168.501257930502,4321.831313773459,21058.254600498814
233.0,503.6007859916377,31863.125504048465,15057.820346187853,4320.83994501196,21200.744681921708
234.0,506.4967415584158,31754.865081298365,15094.851455315946,4100.869425716338,21331.07967422736
235.0,509.63424283347365,31644.49929856202,14984.170543573298,4226.452792699125,21410.26442994057
236.0,508.0576391669409,31541.96653677551,14876.515379532197,4494.592395083864,21418.69275608717
237.0,506.3557203451992,31439.433774989004,14771.5402565268,4473.449945500708,21571.98971636577
238.0,512.1066837827699,31321.828722179052,14969.617915491832,4052.574415410945,21673.117863207764
239.0,510.2367680086975,31216.884393828794,15134.181246936914,3625.437318835868,21803.654008680987
240.0,510.0721827478263,31108.38133347576,15079.212776890246,3537.367409784177,21945.92215840303
241.0,508.08910339124793,31002.86760800506,15084.608565374218,3426.802590010488,22051.95761202731
242.0,507.90232851576496,30896.794845306824,15082.75496315044,3319.8591208607936,22162.83490468607
243.0,508.3703495036965,30788.7679131674,15253.125675621766,3078.600765756763,22197.291109725506
244.0,507.4315188911599,30990.887906394364,15020.621610095088,3028.8389230737207,22264.996960656514
245.0,505.4492779516776,30886.726438973077,14914.108540753385,3178.4419031670805,22327.392307734364
246.0,503.5451759812618,30782.564971551794,14807.595471411682,3420.3803084175393,22346.77123723119
247.0,501.787365723893,30678.403504130503,14701.08240206998,3625.3591090919817,22387.143339218994
248.0,505.5701165537673,30563.205232164124,14594.569332728275,4236.329237566513,22225.310799745348
249.0,513.6840383942392,30437.548000889117,14488.056263386576,4720.103942663453,22127.270739727173
250.0,511.92668595383617,30328.463864720376,14381.543194044873,4860.632930588767,22201.465456146165
251.0,510.2058778933748,30219.379728551634,14276.624605057264,4882.097650795844,22335.28563975761
252.0,508.5136469935331,30110.29559238289,14172.652701407527,4989.720847689694,22427.390814900347
253.0,509.2252275581232,29996.408151791697,14229.390569339692,4727.880415295878,22571.354441845615
254.0,507.55479240753436,29886.555486915364,14221.348935649296,4825.018783243705,19381.263986569516
255.0,505.81469045374087,29776.702822039028,14267.08393096254,4562.716615178597,19532.586726529767
256.0,504.0810570709789,29666.850157162695,14165.717037053715,4542.868411685319,19683.909466490022
257.0,502.37279613520855,29556.99749228636,14265.841178431292,4455.804438465928,19720.61904230538
258.0,500.71185829431516,29454.7378997305,14164.474284522468,4454.379436048036,19863.142290696207
259.0,499.11877323523885,29354.65114417111,14063.476281496623,4550.988253146769,19964.240484379254
260.0,497.6117755382227,30013.871620659178,13355.032492832814,4605.739835401039,20084.68943502704
261.0,496.1769179127236,30131.068564747,13118.718197645021,4634.428496667542,20177.06823791041
262.0,494.80360365917534,30032.351764779953,12997.23732395731,4948.495138331377,20187.1967747302
263.0,494.0911929434716,29932.3849648129,12977.831956440688,4830.066989074344,20310.114301520964
264.0,494.056919750788,29967.96372407947,12891.380752490837,4807.986420436239,20361.28863817979
265.0,493.5026980241506,29867.233546212294,12766.680483161137,4872.168048296072,20478.095836859182
266.0,496.1134723286443,29760.06739489441,12645.12699976566,5047.8100422838625,20548.353438444938
267.0,499.420377687192,29650.15597192343,12529.209575607134,5158.398237871201,20646.789578220665
268.0,506.32337258596925,29531.2473502362,12728.45464376916,4906.778828788099,20676.199193489123
269.0,504.69912943892444,29426.351746734505,13178.312545873621,4019.4610046379285,20797.68804590023
270.0,502.8796459364963,29321.45614323281,13118.488692194134,4031.088393573062,20897.803906590492
271.0,500.90393713237006,29216.560539731112,13180.825294705808,3750.8905215893806,21037.08556107385
272.0,498.7959049319603,29116.10619707025,13628.039338152874,2955.731686661296,21120.96471517479
273.0,496.58901716510616,29015.65185440939,13721.823481958349,2663.6405636802533,21238.430865324684
274.0,494.323664405153,29359.32359583215,13263.455349250671,2687.6322389227093,21365.066296385623
275.0,492.05733386659335,29258.869253171288,13149.951120833925,2995.451947816676,21371.63507558035
276.0,489.83406761060223,29158.414910510426,13351.096791305932,3255.404814805722,21174.977974492795
277.0,488.922827825529,31244.36845427965,13239.16310498648,3590.839340747652,21168.907316009245
278.0,487.749458207518,31145.35156904991,16422.462635960877,3799.1399085605763,21219.261388069837
279.0,485.8135048660911,31022.1945316074,16511.17564372232,3713.300173310782,21284.217256568903
280.0,485.2888978781531,30918.51949237546,16403.57088932164,4139.882187834799,21241.665147643478
281.0,483.6896927462074,30816.916581133606,16295.96613492096,4283.747131069733,21320.663394323266
282.0,486.6135335487023,30706.29340336595,21627.711737202295,4554.211641937971,21346.34642418805
283.0,484.9403767237965,30603.24724947997,21539.103606437784,4622.7361335137475,21459.079516016238
284.0,483.18708816944115,30500.201095593984,21450.495475673273,4824.110485942528,21516.228181763956
285.0,481.3917020635407,30397.154941708002,21440.22067824209,4846.600557915446,21617.11698077516
286.0,479.5703575040949,30294.108787822017,21355.682203376855,5144.471434199046,21633.316863653217
287.0,477.7423932206757,30191.062633936035,21273.653010567636,5280.169132413829,21719.95258251641
288.0,475.92828588395435,30088.01648005005,21600.272780030304,4895.538722300881,21855.275322476667
289.0,474.1487862537454,29984.970326164068,21866.27277583842,4749.389271900897,21913.293524014785
290.0,472.42393853807135,29883.981290733722,22040.564262933054,4499.248743758469,22054.3077999763
291.0,470.77209188721883,29782.992255303376,22210.107715660833,4254.6108001698485,22196.99801900426
292.0,469.2089476086343,29887.715065436845,21864.66471807537,4436.874181135958,22260.069415397178
293.0,467.75759332635056,29786.726030006503,22490.82990096427,3772.53945376147,22384.827725441348
294.0,466.3520191499284,29687.295397833615,22413.22040122587,4074.5976879986365,22395.234267959437
295.0,470.3170767415941,29577.171231997865,22335.61090148747,4320.889550936672,22429.95169994158
296.0,468.9348804900616,29631.869960184893,22211.022738743486,4394.236685502032,22470.10453968233
297.0,471.47605423963785,29522.85575065937,22134.24278750962,4462.983553812532,22580.32567462846
298.0,472.68529105641556,29415.331233431265,22057.462836275754,4490.459449069525,22708.23436945466
299.0,472.5529421222052,29309.560928873307,22676.440335913583,3771.8707025791055,22859.557109414916
300.0,478.5891383380195,29190.797804215326,22602.088375926487,3739.181930430956,23010.87984937517
301.0,476.92429899225016,29084.747477424415,22770.53554061641,3660.408208836661,23080.87730975126
302.0,475.15552523818656,28978.6971506335,22696.183580629317,3718.3324850332015,23196.565986697777
303.0,473.3230503587424,28872.646823842588,22621.831620642217,4391.072743466358,23049.809175179544
304.0,471.4476658041421,28766.596497051672,24710.887392662764,4711.009411947813,23055.21887861278
305.0,469.5543201725136,28660.54617026076,24631.501588096406,4936.892614959581,23101.834083478137
306.0,467.66989968834747,28554.495843469846,25259.093011241483,4673.640566539658,23156.659183364405
307.0,465.82209174866745,28448.445516678934,25179.707206675124,4862.441037066234,23218.29458595673
308.0,464.0380974344978,28342.39518988802,25105.23342667502,4976.604905722672,23312.217807714296
309.0,462.343311515438,28239.432635484867,25039.938235051985,5182.22215346945,23367.50715803612
310.0,460.75046433685617,28137.542677705027,25584.835203840863,4828.8690394610485,23488.75949019226
311.0,459.23783420423126,28344.429958701334,25048.002662896935,4325.489441847543,23584.038841283946
