"tick","IdSupplier","IdClient","LocationX","LocationY","Size","LargestQuality","Connected"
23.0,10,18,38.6,36.400000000000006,6.788491973118845,40.0,"true"
23.0,0,0,4.2,42.2,2.0393258164380392,60.0,"true"
23.0,1,1,4.2,37.2,0.25,40.0,"true"
23.0,2,2,3.2,13.2,3.3267762203406477,40.0,"true"
23.0,2,2,2.2,13.2,4.294149297937836,40.0,"true"
23.0,2,6,8.6,13.799999999999999,6.347353680760172,40.0,"true"
23.0,0,0,2.2,42.2,3.5697070301070384,60.0,"true"
23.0,0,0,3.2,42.2,2.794739663062388,60.0,"true"
23.0,2,2,4.2,13.2,2.642563218029619,40.0,"true"
23.0,1,9,11.6,39.95,6.171198848169297,40.0,"true"
23.0,18,17,47.6,19.25,2.217188074114523,40.0,"true"
23.0,1,1,3.2,37.2,0.9104508362311203,40.0,"true"
23.0,1,1,2.2,37.2,1.6483644617067994,40.0,"true"
24.0,2,2,4.2,13.2,3.3267762203406477,40.0,"true"
24.0,2,2,3.2,13.2,4.294149297937836,40.0,"true"
24.0,2,6,11.6,14.299999999999999,6.347353680760172,40.0,"true"
24.0,0,0,2.2,42.2,4.323179022210171,60.0,"true"
24.0,0,0,3.2,42.2,3.5697070301070384,60.0,"true"
24.0,0,0,4.2,42.2,2.794739663062388,60.0,"true"
24.0,1,1,2.2,37.2,2.443583968253238,40.0,"true"
24.0,1,9,14.6,41.2,6.171198848169297,40.0,"true"
24.0,18,17,50.6,12.0,2.217188074114523,40.0,"true"
24.0,1,1,4.2,37.2,0.9104508362311203,40.0,"true"
24.0,2,2,2.2,13.2,5.092052107097501,40.0,"true"
24.0,1,1,3.2,37.2,1.6483644617067994,40.0,"true"
25.0,18,13,44.6,38.2,1.0,60.0,"true"
25.0,0,0,2.2,42.2,5.00096493297646,60.0,"true"
25.0,2,2,4.2,13.2,4.294149297937836,40.0,"true"
25.0,2,6,14.6,14.799999999999999,6.347353680760172,40.0,"true"
25.0,0,0,3.2,42.2,4.323179022210171,60.0,"true"
25.0,11,16,32.6,34.5,27.350152216982593,40.0,"true"
25.0,0,0,4.2,42.2,3.5697070301070384,60.0,"true"
25.0,20,19,44.6,31.6,7.087662615007327,40.0,"true"
25.0,1,1,3.2,37.2,2.443583968253238,40.0,"true"
25.0,2,2,2.2,13.2,5.694196183808779,40.0,"true"
25.0,2,2,3.2,13.2,5.092052107097501,40.0,"true"
25.0,1,1,2.2,37.2,3.256556709765999,40.0,"true"
25.0,1,1,4.2,37.2,1.6483644617067994,40.0,"true"
26.0,18,13,47.6,40.7,1.0,60.0,"true"
26.0,0,0,3.2,42.2,5.00096493297646,60.0,"true"
26.0,11,16,32.6,34.5,6.135681842123005,40.0,"true"
26.0,1,1,2.2,37.2,4.045950633917148,40.0,"true"
26.0,0,0,4.2,42.2,4.323179022210171,60.0,"true"
26.0,11,16,35.6,24.75,27.350152216982593,40.0,"true"
26.0,20,19,47.6,33.6,7.087662615007327,40.0,"true"
26.0,1,1,4.2,37.2,2.443583968253238,40.0,"true"
26.0,20,19,44.6,31.6,1.2309499232186498,40.0,"true"
26.0,2,2,2.2,13.2,6.061477049862896,40.0,"true"
26.0,0,0,2.2,42.2,5.563934013072913,60.0,"true"
26.0,2,2,3.2,13.2,5.694196183808779,40.0,"true"
26.0,2,2,4.2,13.2,5.092052107097501,40.0,"true"
26.0,1,1,3.2,37.2,3.256556709765999,40.0,"true"
26.0,20,23,44.6,26.5,1.834759847875758,40.0,"true"
27.0,18,13,50.6,43.2,1.0,60.0,"true"
27.0,0,0,4.2,42.2,5.00096493297646,60.0,"true"
27.0,11,16,35.6,24.75,6.135681842123005,40.0,"true"
27.0,1,1,3.2,37.2,4.045950633917148,40.0,"true"
27.0,18,13,44.6,38.2,2.053264747321655,60.0,"true"
27.0,11,16,38.6,15.0,27.350152216982593,40.0,"true"
27.0,20,19,50.6,35.6,7.087662615007327,40.0,"true"
27.0,0,0,2.2,42.2,5.976150760939865,60.0,"true"
27.0,1,1,2.2,37.2,4.959610497651241,40.0,"true"
27.0,2,2,2.2,13.2,6.1652451524309635,40.0,"true"
27.0,20,19,47.6,33.6,1.2309499232186498,40.0,"true"
27.0,2,2,3.2,13.2,6.061477049862896,40.0,"true"
27.0,0,0,3.2,42.2,5.563934013072913,60.0,"true"
27.0,2,2,4.2,13.2,5.694196183808779,40.0,"true"
27.0,1,1,4.2,37.2,3.256556709765999,40.0,"true"
27.0,20,23,47.6,24.25,1.834759847875758,40.0,"true"
27.0,1,9,8.6,38.7,5.252399266191158,40.0,"true"
28.0,1,1,2.2,37.2,5.749389660059255,40.0,"true"
28.0,2,2,2.2,13.2,5.988096231593143,40.0,"true"
28.0,11,16,38.6,15.0,6.135681842123005,40.0,"true"
28.0,1,1,4.2,37.2,4.045950633917148,40.0,"true"
28.0,18,13,47.6,40.7,2.053264747321655,60.0,"true"
28.0,3,7,8.6,42.6,5.0,60.0,"true"
28.0,16,19,44.6,16.200000000000003,2.1203121212044,40.0,"true"
28.0,3,3,2.2,43.2,0.25,60.0,"true"
28.0,0,0,3.2,42.2,5.976150760939865,60.0,"true"
28.0,1,1,3.2,37.2,4.959610497651241,40.0,"true"
28.0,2,2,3.2,13.2,6.1652451524309635,40.0,"true"
28.0,0,0,2.2,42.2,7.2841577049408475,60.0,"true"
28.0,20,19,50.6,35.6,1.2309499232186498,40.0,"true"
28.0,2,2,4.2,13.2,6.061477049862896,40.0,"true"
28.0,0,0,4.2,42.2,5.563934013072913,60.0,"true"
28.0,0,7,8.6,41.900000000000006,21.534781317550618,60.0,"true"
28.0,15,20,32.6,11.0,16.68215618237936,40.0,"true"
28.0,20,23,50.6,22.0,1.834759847875758,40.0,"true"
28.0,1,9,11.6,39.95,5.252399266191158,40.0,"true"
28.0,18,17,44.6,26.5,14.044054870640638,40.0,"true"
29.0,1,1,3.2,37.2,5.749389660059255,40.0,"true"
29.0,2,2,3.2,13.2,5.988096231593143,40.0,"true"
29.0,18,13,50.6,43.2,2.053264747321655,60.0,"true"
29.0,3,7,11.6,42.1,5.0,60.0,"true"
29.0,1,9,8.6,38.7,7.302507343683146,40.0,"true"
29.0,1,1,2.2,37.2,6.7288600034017225,40.0,"true"
29.0,16,19,47.6,23.700000000000003,2.1203121212044,40.0,"true"
29.0,3,3,3.2,43.2,0.25,60.0,"true"
29.0,0,0,4.2,42.2,5.976150760939865,60.0,"true"
29.0,1,1,4.2,37.2,4.959610497651241,40.0,"true"
29.0,2,2,2.2,13.2,5.525263035671375,40.0,"true"
29.0,2,2,4.2,13.2,6.1652451524309635,40.0,"true"
29.0,0,0,3.2,42.2,7.2841577049408475,60.0,"true"
29.0,0,0,2.2,42.2,8.612781685468116,60.0,"true"
29.0,3,3,2.2,43.2,0.7375,60.0,"true"
29.0,0,7,11.6,41.650000000000006,21.534781317550618,60.0,"true"
29.0,0,7,8.6,41.900000000000006,5.563934013072913,60.0,"true"
29.0,15,20,35.6,17.5,16.68215618237936,40.0,"true"
29.0,1,9,14.6,41.2,5.252399266191158,40.0,"true"
29.0,18,17,47.6,19.25,14.044054870640638,40.0,"true"
30.0,1,1,4.2,37.2,5.749389660059255,40.0,"true"
30.0,2,2,4.2,13.2,5.988096231593143,40.0,"true"
30.0,3,7,14.6,41.6,5.0,60.0,"true"
30.0,1,9,11.6,39.95,7.302507343683146,40.0,"true"
30.0,1,1,3.2,37.2,6.7288600034017225,40.0,"true"
30.0,2,2,2.2,13.2,6.4333693439966,40.0,"true"
30.0,3,3,2.2,43.2,1.2664723730708025,60.0,"true"
30.0,16,19,50.6,31.200000000000003,2.1203121212044,40.0,"true"
30.0,3,3,4.2,43.2,0.25,60.0,"true"
30.0,1,1,2.2,37.2,7.475738289295258,40.0,"true"
30.0,0,7,8.6,41.900000000000006,5.976150760939865,60.0,"true"
30.0,2,2,3.2,13.2,5.525263035671375,40.0,"true"
30.0,0,0,4.2,42.2,7.2841577049408475,60.0,"true"
30.0,16,25,44.6,9.6,12.915762894989287,40.0,"true"
30.0,0,0,3.2,42.2,8.612781685468116,60.0,"true"
30.0,3,3,3.2,43.2,0.7375,60.0,"true"
30.0,0,7,14.6,41.400000000000006,21.534781317550618,60.0,"true"
30.0,0,7,11.6,41.650000000000006,5.563934013072913,60.0,"true"
30.0,2,6,8.6,13.799999999999999,33.27645922950824,40.0,"true"
30.0,15,20,38.6,24.0,16.68215618237936,40.0,"true"
30.0,18,13,44.6,38.2,3.1524601053202734,60.0,"true"
30.0,0,0,2.2,42.2,9.957445385990919,60.0,"true"
30.0,18,17,50.6,12.0,14.044054870640638,40.0,"true"
31.0,2,6,8.6,13.799999999999999,5.988096231593143,40.0,"true"
31.0,3,3,2.2,43.2,1.8158158392043169,60.0,"true"
31.0,1,9,14.6,41.2,7.302507343683146,40.0,"true"
31.0,1,1,4.2,37.2,6.7288600034017225,40.0,"true"
31.0,18,13,44.6,38.2,1.2603319822958063,60.0,"true"
31.0,2,2,3.2,13.2,6.4333693439966,40.0,"true"
31.0,3,3,3.2,43.2,1.2664723730708025,60.0,"true"
31.0,2,2,2.2,13.2,7.288695620472752,40.0,"true"
31.0,1,1,3.2,37.2,7.475738289295258,40.0,"true"
31.0,16,25,44.6,9.6,3.277446060669892,40.0,"true"
31.0,1,1,2.2,37.2,7.960222284061821,40.0,"true"
31.0,0,7,11.6,41.650000000000006,5.976150760939865,60.0,"true"
31.0,2,2,4.2,13.2,5.525263035671375,40.0,"true"
31.0,16,25,47.6,11.6,12.915762894989287,40.0,"true"
31.0,0,0,4.2,42.2,8.612781685468116,60.0,"true"
31.0,0,0,2.2,42.2,10.0,60.0,"true"
31.0,3,3,4.2,43.2,0.7375,60.0,"true"
31.0,0,7,14.6,41.400000000000006,5.563934013072913,60.0,"true"
31.0,2,6,11.6,14.299999999999999,33.27645922950824,40.0,"true"
31.0,18,13,47.6,40.7,3.1524601053202734,60.0,"true"
31.0,0,0,3.2,42.2,9.957445385990919,60.0,"true"
32.0,2,6,11.6,14.299999999999999,5.988096231593143,40.0,"true"
32.0,0,7,8.6,41.900000000000006,15.896939390408964,60.0,"true"
32.0,2,2,2.2,13.2,7.817986450730357,40.0,"true"
32.0,3,3,3.2,43.2,1.8158158392043169,60.0,"true"
32.0,3,3,2.2,43.2,2.354064390910261,60.0,"true"
32.0,18,13,47.6,40.7,1.2603319822958063,60.0,"true"
32.0,2,2,4.2,13.2,6.4333693439966,40.0,"true"
32.0,3,3,4.2,43.2,1.2664723730708025,60.0,"true"
32.0,2,2,3.2,13.2,7.288695620472752,40.0,"true"
32.0,1,1,4.2,37.2,7.475738289295258,40.0,"true"
32.0,16,25,47.6,11.6,3.277446060669892,40.0,"true"
32.0,1,1,3.2,37.2,7.960222284061821,40.0,"true"
32.0,0,7,14.6,41.400000000000006,5.976150760939865,60.0,"true"
32.0,1,1,2.2,37.2,9.016455580259656,40.0,"true"
32.0,16,25,50.6,13.6,12.915762894989287,40.0,"true"
32.0,0,0,3.2,42.2,10.0,60.0,"true"
32.0,0,0,2.2,42.2,10.0,60.0,"true"
32.0,2,6,14.6,14.799999999999999,33.27645922950824,40.0,"true"
32.0,18,13,50.6,43.2,3.1524601053202734,60.0,"true"
32.0,0,0,4.2,42.2,9.957445385990919,60.0,"true"
32.0,20,23,44.6,26.5,6.995538038098103,40.0,"true"
32.0,1,9,8.6,38.7,17.43786016111222,40.0,"true"
33.0,2,6,14.6,14.799999999999999,5.988096231593143,40.0,"true"
33.0,0,7,11.6,41.650000000000006,15.896939390408964,60.0,"true"
33.0,2,2,3.2,13.2,7.817986450730357,40.0,"true"
33.0,3,3,4.2,43.2,1.8158158392043169,60.0,"true"
33.0,3,3,3.2,43.2,2.354064390910261,60.0,"true"
33.0,0,9,8.6,42.2,9.957445385990919,60.0,"true"
33.0,7,11,20.6,42.7,43.0748660915634,60.0,"true"
33.0,18,13,50.6,43.2,1.2603319822958063,60.0,"true"
33.0,2,2,4.2,13.2,7.288695620472752,40.0,"true"
33.0,16,25,50.6,13.6,3.277446060669892,40.0,"true"
33.0,1,1,4.2,37.2,7.960222284061821,40.0,"true"
33.0,1,1,2.2,37.2,9.704765171979588,40.0,"true"
33.0,1,1,3.2,37.2,9.016455580259656,40.0,"true"
33.0,0,0,2.2,42.2,10.0,60.0,"true"
33.0,16,25,44.6,9.6,6.8264825685011346,40.0,"true"
33.0,0,0,4.2,42.2,10.0,60.0,"true"
33.0,0,0,3.2,42.2,10.0,60.0,"true"
33.0,20,23,47.6,24.25,6.995538038098103,40.0,"true"
33.0,2,2,2.2,13.2,7.992488590694641,40.0,"true"
33.0,3,3,2.2,43.2,2.8496792979670342,60.0,"true"
33.0,1,9,11.6,39.95,17.43786016111222,40.0,"true"
33.0,9,10,20.6,41.900000000000006,28.65933962719151,40.0,"true"
34.0,0,7,14.6,41.400000000000006,15.896939390408964,60.0,"true"
34.0,2,2,4.2,13.2,7.817986450730357,40.0,"true"
34.0,1,1,2.2,37.2,10.0,40.0,"true"
34.0,3,3,4.2,43.2,2.354064390910261,60.0,"true"
34.0,16,25,44.6,9.6,3.5400602133911643,40.0,"true"
34.0,0,9,11.6,42.2,9.957445385990919,60.0,"true"
34.0,3,3,2.2,43.2,3.272081741339761,60.0,"true"
34.0,7,11,23.6,43.95,43.0748660915634,60.0,"true"
34.0,1,1,3.2,37.2,9.704765171979588,40.0,"true"
34.0,20,23,44.6,26.5,7.361661046248326,40.0,"true"
34.0,1,1,4.2,37.2,9.016455580259656,40.0,"true"
34.0,0,0,3.2,42.2,10.0,60.0,"true"
34.0,0,0,2.2,42.2,10.0,60.0,"true"
34.0,16,25,47.6,11.6,6.8264825685011346,40.0,"true"
34.0,2,2,2.2,13.2,7.7875079451354905,40.0,"true"
34.0,0,0,4.2,42.2,10.0,60.0,"true"
34.0,20,23,50.6,22.0,6.995538038098103,40.0,"true"
34.0,2,2,3.2,13.2,7.992488590694641,40.0,"true"
34.0,3,3,3.2,43.2,2.8496792979670342,60.0,"true"
34.0,1,9,14.6,41.2,17.43786016111222,40.0,"true"
34.0,9,10,23.6,41.650000000000006,28.65933962719151,40.0,"true"
35.0,1,1,3.2,37.2,10.0,40.0,"true"
35.0,0,0,2.2,42.2,10.0,60.0,"true"
35.0,16,25,47.6,11.6,3.5400602133911643,40.0,"true"
35.0,0,9,14.6,42.2,9.957445385990919,60.0,"true"
35.0,3,3,3.2,43.2,3.272081741339761,60.0,"true"
35.0,2,2,2.2,13.2,8.549135979234832,40.0,"true"
35.0,7,11,26.6,45.2,43.0748660915634,60.0,"true"
35.0,20,23,44.6,26.5,2.324957098032929,40.0,"true"
35.0,1,1,2.2,37.2,9.87405078206758,40.0,"true"
35.0,1,1,4.2,37.2,9.704765171979588,40.0,"true"
35.0,20,23,47.6,24.25,7.361661046248326,40.0,"true"
35.0,0,0,4.2,42.2,10.0,60.0,"true"
35.0,0,0,3.2,42.2,10.0,60.0,"true"
35.0,16,25,50.6,13.6,6.8264825685011346,40.0,"true"
35.0,2,2,3.2,13.2,7.7875079451354905,40.0,"true"
35.0,2,6,8.6,13.799999999999999,27.065314450871085,40.0,"true"
35.0,3,3,2.2,43.2,3.6175837264103885,60.0,"true"
35.0,2,2,4.2,13.2,7.992488590694641,40.0,"true"
35.0,3,3,4.2,43.2,2.8496792979670342,60.0,"true"
35.0,9,10,26.6,41.400000000000006,28.65933962719151,40.0,"true"
36.0,1,1,4.2,37.2,10.0,40.0,"true"
36.0,0,0,3.2,42.2,10.0,60.0,"true"
36.0,16,25,50.6,13.6,3.5400602133911643,40.0,"true"
36.0,2,2,2.2,13.2,9.329476196634028,40.0,"true"
36.0,5,5,2.2,17.2,0.25,40.0,"true"
36.0,3,3,4.2,43.2,3.272081741339761,60.0,"true"
36.0,2,2,3.2,13.2,8.549135979234832,40.0,"true"
36.0,20,23,47.6,24.25,2.324957098032929,40.0,"true"
36.0,2,6,8.6,13.799999999999999,7.992488590694641,40.0,"true"
36.0,1,1,3.2,37.2,9.87405078206758,40.0,"true"
36.0,20,23,50.6,22.0,7.361661046248326,40.0,"true"
36.0,0,0,4.2,42.2,10.0,60.0,"true"
36.0,1,1,2.2,37.2,9.289978709113,40.0,"true"
36.0,0,0,2.2,42.2,10.0,60.0,"true"
36.0,2,2,4.2,13.2,7.7875079451354905,40.0,"true"
36.0,2,6,11.6,14.299999999999999,27.065314450871085,40.0,"true"
36.0,3,3,2.2,43.2,3.8488040992113586,60.0,"true"
36.0,3,3,3.2,43.2,3.6175837264103885,60.0,"true"
36.0,0,7,8.6,41.900000000000006,30.0,60.0,"true"
36.0,10,18,32.6,39.400000000000006,10.305840017915601,40.0,"true"
37.0,0,0,4.2,42.2,10.0,60.0,"true"
37.0,2,2,3.2,13.2,9.329476196634028,40.0,"true"
37.0,5,5,3.2,17.2,0.25,40.0,"true"
37.0,2,2,4.2,13.2,8.549135979234832,40.0,"true"
37.0,5,5,2.2,17.2,0.4875,40.0,"true"
37.0,20,23,50.6,22.0,2.324957098032929,40.0,"true"
37.0,2,6,11.6,14.299999999999999,7.992488590694641,40.0,"true"
37.0,1,1,4.2,37.2,9.87405078206758,40.0,"true"
37.0,1,1,2.2,37.2,8.326731513686871,40.0,"true"
37.0,1,1,3.2,37.2,9.289978709113,40.0,"true"
37.0,6,15,20.6,11.6,54.85703057840439,40.0,"true"
37.0,0,0,3.2,42.2,10.0,60.0,"true"
37.0,3,3,2.2,43.2,4.041343202793712,60.0,"true"
37.0,2,6,14.6,14.799999999999999,27.065314450871085,40.0,"true"
37.0,0,9,8.6,42.2,10.0,60.0,"true"
37.0,2,2,2.2,13.2,9.653958968942604,40.0,"true"
37.0,3,3,3.2,43.2,3.8488040992113586,60.0,"true"
37.0,3,3,4.2,43.2,3.6175837264103885,60.0,"true"
37.0,0,7,11.6,41.650000000000006,30.0,60.0,"true"
37.0,10,18,35.6,37.900000000000006,10.305840017915601,40.0,"true"
37.0,0,0,2.2,42.2,10.0,60.0,"true"
38.0,3,7,8.6,42.6,16.48858848917991,60.0,"true"
38.0,2,2,4.2,13.2,9.329476196634028,40.0,"true"
38.0,5,5,4.2,17.2,0.25,40.0,"true"
38.0,5,5,3.2,17.2,0.4875,40.0,"true"
38.0,11,16,32.6,34.5,42.3854763804218,60.0,"true"
38.0,5,5,2.2,17.2,0.713125,40.0,"true"
38.0,2,6,14.6,14.799999999999999,7.992488590694641,40.0,"true"
38.0,1,1,2.2,37.2,7.005170434418572,40.0,"true"
38.0,3,3,2.2,43.2,4.9979729305842415,60.0,"true"
38.0,1,1,3.2,37.2,8.326731513686871,40.0,"true"
38.0,1,1,4.2,37.2,9.289978709113,40.0,"true"
38.0,6,15,23.6,8.6,54.85703057840439,40.0,"true"
38.0,0,0,4.2,42.2,10.0,60.0,"true"
38.0,3,3,3.2,43.2,4.041343202793712,60.0,"true"
38.0,16,19,44.6,16.200000000000003,3.1456941245225134,40.0,"true"
38.0,2,2,2.2,13.2,8.708671639767536,40.0,"true"
38.0,0,9,11.6,42.2,10.0,60.0,"true"
38.0,0,0,2.2,42.2,10.0,60.0,"true"
38.0,2,2,3.2,13.2,9.653958968942604,40.0,"true"
38.0,3,3,4.2,43.2,3.8488040992113586,60.0,"true"
38.0,10,18,32.6,39.400000000000006,10.436377132773202,40.0,"true"
38.0,0,7,14.6,41.400000000000006,30.0,60.0,"true"
38.0,10,18,38.6,36.400000000000006,10.305840017915601,40.0,"true"
38.0,0,0,3.2,42.2,10.0,60.0,"true"
39.0,3,7,11.6,42.1,16.48858848917991,60.0,"true"
39.0,6,15,20.6,11.6,35.05780304156573,40.0,"true"
39.0,5,5,4.2,17.2,0.4875,40.0,"true"
39.0,11,16,35.6,24.75,42.3854763804218,60.0,"true"
39.0,5,5,3.2,17.2,0.713125,40.0,"true"
39.0,1,7,8.6,38.400000000000006,10.202952186540404,40.0,"true"
39.0,1,1,3.2,37.2,7.005170434418572,40.0,"true"
39.0,3,3,3.2,43.2,4.9979729305842415,60.0,"true"
39.0,1,1,4.2,37.2,8.326731513686871,40.0,"true"
39.0,0,7,8.6,41.900000000000006,20.0,60.0,"true"
39.0,6,15,26.6,5.6,54.85703057840439,40.0,"true"
39.0,3,3,2.2,43.2,5.708655740182255,60.0,"true"
39.0,1,1,2.2,37.2,6.0847831943357455,40.0,"true"
39.0,3,3,4.2,43.2,4.041343202793712,60.0,"true"
39.0,16,19,47.6,23.700000000000003,3.1456941245225134,40.0,"true"
39.0,2,2,3.2,13.2,8.708671639767536,40.0,"true"
39.0,0,9,14.6,42.2,10.0,60.0,"true"
39.0,0,0,3.2,42.2,10.0,60.0,"true"
39.0,2,2,4.2,13.2,9.653958968942604,40.0,"true"
39.0,0,0,2.2,42.2,10.0,60.0,"true"
39.0,10,18,35.6,37.900000000000006,10.436377132773202,40.0,"true"
39.0,0,0,4.2,42.2,10.0,60.0,"true"
39.0,2,2,2.2,13.2,7.34417486721952,40.0,"true"
39.0,5,5,2.2,17.2,0.91496875,40.0,"true"
40.0,0,0,2.2,42.2,10.0,60.0,"true"
40.0,3,7,14.6,41.6,16.48858848917991,60.0,"true"
40.0,6,15,23.6,8.6,35.05780304156573,40.0,"true"
40.0,11,16,38.6,15.0,42.3854763804218,60.0,"true"
40.0,5,5,4.2,17.2,0.713125,40.0,"true"
40.0,1,7,11.6,39.400000000000006,10.202952186540404,40.0,"true"
40.0,1,1,4.2,37.2,7.005170434418572,40.0,"true"
40.0,3,3,4.2,43.2,4.9979729305842415,60.0,"true"
40.0,0,7,11.6,41.650000000000006,20.0,60.0,"true"
40.0,3,3,3.2,43.2,5.708655740182255,60.0,"true"
40.0,1,1,3.2,37.2,6.0847831943357455,40.0,"true"
40.0,16,19,50.6,31.200000000000003,3.1456941245225134,40.0,"true"
40.0,2,2,2.2,13.2,5.565204984851776,40.0,"true"
40.0,2,2,4.2,13.2,8.708671639767536,40.0,"true"
40.0,0,0,4.2,42.2,10.0,60.0,"true"
